customer_id,company_name,email,industry,country,plan,segment,mrr,arr,customer_since,is_churned,churned_at,created_at,updated_at
CUST-00606,Johnson-Barrett,abradley@smith-harrison.com,Legal,United States,growth,SMB,310.93,3731.16,2025-10-12,False,,2025-10-12,2026-06-29T14:45:53.636530
CUST-00607,Hudson-Morris,stokescraig@harris.com,E-commerce,Nigeria,growth,SMB,383.66,4603.92,2024-11-01,True,2026-01-27,2024-11-01,2026-06-29T14:45:53.637573
CUST-00608,"Evans, Montes and Harris",pittmanamanda@baker-evans.org,Consulting,United Kingdom,business,Mid-Market,1186.69,14240.28,2024-03-13,False,,2024-03-13,2026-06-29T14:45:53.638318
CUST-00609,Weber Inc,vargasjoshua@solis.com,Consulting,South Africa,growth,SMB,353.89,4246.68,2025-03-14,False,,2025-03-14,2026-06-29T14:45:53.638844
CUST-00610,Wagner-Evans,james64@robertson.com,E-commerce,Germany,starter,SMB,59.45,713.4,2026-04-06,False,,2026-04-06,2026-06-29T14:45:53.639347
CUST-00611,"Black, Lopez and Porter",oadams@lamb.org,Marketing,India,business,Mid-Market,1775.37,21304.44,2026-02-28,False,,2026-02-28,2026-06-29T14:45:53.639962
CUST-00612,Boyd LLC,jhernandez@jennings.com,Fintech,Australia,business,Mid-Market,976.09,11713.08,2026-02-26,False,,2026-02-26,2026-06-29T14:45:53.640398
CUST-00613,"Harris, Gutierrez and Colon",jonathanburke@allen-hernandez.com,Healthcare,United Kingdom,growth,SMB,410.97,4931.64,2023-10-07,False,,2023-10-07,2026-06-29T14:45:53.641018
CUST-00614,Marshall-Castro,chenderson@moore.com,Fintech,Nigeria,growth,SMB,278.83,3345.96,2024-07-14,False,,2024-07-14,2026-06-29T14:45:53.641386
CUST-00615,Hopkins-Thompson,stuarttodd@brown.com,Education,Singapore,business,Mid-Market,1945.95,23351.4,2024-08-03,False,,2024-08-03,2026-06-29T14:45:53.641811
CUST-00616,Camacho-Lester,qmosley@blackwell.com,Education,India,business,Mid-Market,1777.72,21332.64,2026-01-18,True,2028-01-31,2026-01-18,2026-06-29T14:45:53.643095
CUST-00617,Duncan PLC,boydmaria@king.com,Healthcare,United Kingdom,starter,SMB,44.05,528.6,2024-06-29,False,,2024-06-29,2026-06-29T14:45:53.643839
CUST-00618,Collier-Mclaughlin,selenarobinson@thompson.info,SaaS,Kenya,growth,SMB,486.36,5836.32,2024-10-27,False,,2024-10-27,2026-06-29T14:45:53.644292
CUST-00619,Roy-Brown,holly15@coleman.com,SaaS,Netherlands,business,Mid-Market,889.25,10671.0,2025-03-24,False,,2025-03-24,2026-06-29T14:45:53.644822
CUST-00620,Baldwin-Underwood,brewerrebecca@skinner.com,Fintech,Singapore,enterprise,Enterprise,6446.63,77359.56,2025-01-12,False,,2025-01-12,2026-06-29T14:45:53.645250
CUST-00621,"Allen, Tran and Parker",rebecca18@mathews.com,SaaS,United States,starter,SMB,85.27,1023.24,2026-06-05,True,2028-11-01,2026-06-05,2026-06-29T14:45:53.645671
CUST-00622,Turner-Mayer,kennethvillarreal@moon.com,Real Estate,Kenya,growth,SMB,151.29,1815.48,2025-02-28,False,,2025-02-28,2026-06-29T14:45:53.646091
CUST-00623,Mccormick-Hill,morrowshelby@mclaughlin-house.com,Fintech,United States,starter,SMB,69.76,837.12,2026-03-26,False,,2026-03-26,2026-06-29T14:45:53.646574
CUST-00624,Holloway Ltd,william56@daniel.com,Healthcare,United Kingdom,starter,SMB,42.84,514.08,2025-04-15,False,,2025-04-15,2026-06-29T14:45:53.647007
CUST-00625,"May, Mccoy and Gibbs",aarongonzalez@edwards-miller.com,SaaS,Canada,business,Mid-Market,682.79,8193.48,2023-09-17,False,,2023-09-17,2026-06-29T14:45:53.647569
CUST-00626,"Reeves, Saunders and Banks",melaniejennings@hayes-russo.com,SaaS,Netherlands,enterprise,Enterprise,8572.48,102869.76,2024-07-20,False,,2024-07-20,2026-06-29T14:45:53.648128
CUST-00627,Mcdaniel LLC,james65@long.org,Healthcare,Germany,enterprise,Enterprise,3381.46,40577.52,2024-08-06,False,,2024-08-06,2026-06-29T14:45:53.648637
CUST-00628,Vaughan PLC,rebeccamccann@green.com,Consulting,South Africa,business,Mid-Market,1168.02,14016.24,2024-06-11,True,2026-04-03,2024-06-11,2026-06-29T14:45:53.649482
CUST-00629,"Patterson, Green and Davis",george91@higgins.info,Manufacturing,Singapore,growth,SMB,357.91,4294.92,2025-03-12,False,,2025-03-12,2026-06-29T14:45:53.649987
CUST-00630,Wilson-Reeves,sophiali@roberts-snyder.com,Marketing,Australia,starter,SMB,35.14,421.68,2026-05-10,False,,2026-05-10,2026-06-29T14:45:53.650464
CUST-00631,Greene LLC,robertortiz@johnson.com,SaaS,Netherlands,growth,SMB,351.3,4215.6,2025-04-29,False,,2025-04-29,2026-06-29T14:45:53.650811
CUST-00632,Solomon-Wood,emiller@savage.biz,Real Estate,South Africa,business,Mid-Market,1218.53,14622.36,2026-02-12,False,,2026-02-12,2026-06-29T14:45:53.651174
CUST-00633,Reeves Ltd,qfitzgerald@davis.com,Real Estate,South Africa,business,Mid-Market,1081.57,12978.84,2026-05-30,False,,2026-05-30,2026-06-29T14:45:53.651468
CUST-00634,Ruiz LLC,smithwilliam@turner-foster.com,Education,United States,growth,SMB,110.72,1328.64,2024-11-27,False,,2024-11-27,2026-06-29T14:45:53.651881
CUST-00635,"Williams, White and Jackson",dconrad@davis.net,E-commerce,Canada,enterprise,Enterprise,6234.46,74813.52,2024-01-20,False,,2024-01-20,2026-06-29T14:45:53.652315
CUST-00636,Green LLC,goodvictor@adkins-howe.com,Manufacturing,India,starter,SMB,46.35,556.2,2025-05-01,False,,2025-05-01,2026-06-29T14:45:53.652734
CUST-00637,"Gallegos, Mcintosh and Black",ustafford@vang.info,Consulting,Netherlands,starter,SMB,82.48,989.76,2024-08-10,False,,2024-08-10,2026-06-29T14:45:53.653313
CUST-00638,Hernandez and Sons,barrygreen@mcdonald.info,Healthcare,Canada,business,Mid-Market,1901.81,22821.72,2023-09-19,False,,2023-09-19,2026-06-29T14:45:53.653794
CUST-00639,Kelly-Fletcher,hellis@camacho.com,Real Estate,South Africa,growth,SMB,336.01,4032.12,2023-08-31,False,,2023-08-31,2026-06-29T14:45:53.654302
CUST-00640,Brady LLC,brandybonilla@wang.com,Consulting,South Africa,starter,SMB,78.24,938.88,2024-04-04,False,,2024-04-04,2026-06-29T14:45:53.654787
CUST-00641,"Davis, Murphy and Mitchell",longbrittany@hood.com,Legal,Nigeria,growth,SMB,324.24,3890.88,2025-08-10,False,,2025-08-10,2026-06-29T14:45:53.655292
CUST-00642,Rivas-Keller,rfuller@barrett.org,SaaS,Australia,business,Mid-Market,762.34,9148.08,2023-11-01,True,2025-08-08,2023-11-01,2026-06-29T14:45:53.655807
CUST-00643,Meza-Cooke,jasonwilliams@campbell.net,Real Estate,South Africa,growth,SMB,106.97,1283.64,2025-06-01,False,,2025-06-01,2026-06-29T14:45:53.656370
CUST-00644,Davis-Scott,tammyglenn@smith.com,Healthcare,France,growth,SMB,421.58,5058.96,2026-01-19,False,,2026-01-19,2026-06-29T14:45:53.656789
CUST-00645,Mitchell-Goodwin,davidhenry@fitzgerald-dorsey.org,Healthcare,United Kingdom,starter,SMB,30.53,366.36,2025-02-21,False,,2025-02-21,2026-06-29T14:45:53.657270
CUST-00646,Wade-Collier,tracymcclure@adams-burke.com,Marketing,South Africa,business,Mid-Market,1939.84,23278.08,2024-01-18,False,,2024-01-18,2026-06-29T14:45:53.657764
CUST-00647,Austin-Hamilton,gdavis@mcpherson-rhodes.com,Healthcare,India,starter,SMB,52.56,630.72,2025-04-15,False,,2025-04-15,2026-06-29T14:45:53.658405
CUST-00648,"Soto, Warren and Roberts",zmiller@evans-joyce.com,Real Estate,Canada,enterprise,Enterprise,8333.74,100004.88,2025-08-06,False,,2025-08-06,2026-06-29T14:45:53.659090
CUST-00649,"Patterson, Carroll and Arnold",palmerwilliam@davis-guerrero.org,Healthcare,Netherlands,business,Mid-Market,833.86,10006.32,2024-07-19,False,,2024-07-19,2026-06-29T14:45:53.659844
CUST-00650,Scott-Miller,wilsondorothy@hartman.com,Healthcare,India,business,Mid-Market,1599.99,19199.88,2024-07-26,False,,2024-07-26,2026-06-29T14:45:53.660359
CUST-00651,Mcdowell-Evans,ctodd@morton.com,Marketing,South Africa,starter,SMB,95.42,1145.04,2023-11-05,False,,2023-11-05,2026-06-29T14:45:53.661159
CUST-00652,Miller PLC,monica16@smith.info,Consulting,Australia,starter,SMB,41.75,501.0,2024-05-21,False,,2024-05-21,2026-06-29T14:45:53.661595
CUST-00653,"Sullivan, Sandoval and Garner",nturner@vazquez-mccarty.biz,Fintech,Australia,starter,SMB,94.57,1134.84,2025-06-12,True,2026-07-02,2025-06-12,2026-06-29T14:45:53.662101
CUST-00654,Martinez Inc,danielsmith@trevino.info,Fintech,India,business,Mid-Market,750.83,9009.96,2024-10-11,False,,2024-10-11,2026-06-29T14:45:53.662443
CUST-00655,Santos Group,christophercarrillo@wells.com,E-commerce,India,business,Mid-Market,1168.94,14027.28,2026-04-01,False,,2026-04-01,2026-06-29T14:45:53.662800
CUST-00656,Rodgers Group,cruiz@sanchez.biz,SaaS,United States,starter,SMB,53.53,642.36,2024-03-13,False,,2024-03-13,2026-06-29T14:45:53.663231
CUST-00657,Smith-Mccoy,fpetty@lane.com,Healthcare,Netherlands,enterprise,Enterprise,5504.76,66057.12,2023-09-16,False,,2023-09-16,2026-06-29T14:45:53.663730
CUST-00658,Tucker-Garza,dhall@smith.com,Marketing,United Kingdom,enterprise,Enterprise,9053.17,108638.04,2025-07-25,False,,2025-07-25,2026-06-29T14:45:53.664226
CUST-00659,Small-Wilson,shane60@roberts.info,E-commerce,Canada,enterprise,Enterprise,8308.84,99706.08,2026-04-01,False,,2026-04-01,2026-06-29T14:45:53.664576
CUST-00660,Hall-Robinson,sandra72@sharp-myers.biz,Education,United States,enterprise,Enterprise,2588.68,31064.16,2024-12-14,False,,2024-12-14,2026-06-29T14:45:53.665039
CUST-00661,"Navarro, Flynn and Marsh",christycampbell@miller.com,Real Estate,Canada,business,Mid-Market,890.69,10688.28,2026-05-09,True,2027-06-27,2026-05-09,2026-06-29T14:45:53.665678
CUST-00662,Garcia-Perry,ntorres@williams.com,Fintech,France,growth,SMB,391.79,4701.48,2026-01-24,False,,2026-01-24,2026-06-29T14:45:53.666185
CUST-00663,Thompson PLC,romanmatthew@williamson.net,Healthcare,South Africa,enterprise,Enterprise,7635.04,91620.48,2026-05-15,False,,2026-05-15,2026-06-29T14:45:53.666529
CUST-00664,Scott-Peterson,kayla84@castaneda.org,E-commerce,Australia,enterprise,Enterprise,3255.83,39069.96,2024-06-11,True,2025-09-03,2024-06-11,2026-06-29T14:45:53.666887
CUST-00665,Mccarthy Group,westes@villegas.org,Fintech,United States,business,Mid-Market,1489.9,17878.8,2026-05-04,False,,2026-05-04,2026-06-29T14:45:53.667183
CUST-00666,"Williams, Garcia and Soto",rhondamoore@erickson-gill.info,Healthcare,United States,enterprise,Enterprise,6573.16,78877.92,2023-12-04,False,,2023-12-04,2026-06-29T14:45:53.667739
CUST-00667,Holland LLC,davidharris@hammond-smith.info,Consulting,Singapore,business,Mid-Market,504.72,6056.64,2023-11-30,True,2024-07-21,2023-11-30,2026-06-29T14:45:53.668158
CUST-00668,Wagner-Miller,jennifer65@ortega.biz,Education,United Kingdom,starter,SMB,30.8,369.6,2024-12-10,False,,2024-12-10,2026-06-29T14:45:53.668647
CUST-00669,Pham Group,hvillanueva@cox.com,Marketing,Singapore,enterprise,Enterprise,8749.15,104989.8,2024-06-17,False,,2024-06-17,2026-06-29T14:45:53.669094
CUST-00670,Miller LLC,kholden@brown-malone.com,Manufacturing,Netherlands,enterprise,Enterprise,9158.02,109896.24,2025-09-09,False,,2025-09-09,2026-06-29T14:45:53.669463
CUST-00671,Levine Ltd,robert84@newton.com,Healthcare,Singapore,growth,SMB,247.41,2968.92,2025-12-07,False,,2025-12-07,2026-06-29T14:45:53.669884
CUST-00672,"Knapp, Graves and Griffin",paigeweber@pearson.biz,E-commerce,Germany,starter,SMB,47.43,569.16,2025-09-25,False,,2025-09-25,2026-06-29T14:45:53.670517
CUST-00673,Miller-Medina,vhardy@meyer.com,Fintech,United Kingdom,starter,SMB,39.58,474.96,2024-04-30,False,,2024-04-30,2026-06-29T14:45:53.670889
CUST-00674,Hunt LLC,katherine20@zamora.org,Consulting,Australia,business,Mid-Market,1711.27,20535.24,2024-05-26,False,,2024-05-26,2026-06-29T14:45:53.671172
CUST-00675,Collier LLC,hbenitez@brown.com,Marketing,Nigeria,starter,SMB,87.86,1054.32,2024-08-03,False,,2024-08-03,2026-06-29T14:45:53.671613
CUST-00676,Sherman Inc,vevans@chavez.org,Education,United Kingdom,enterprise,Enterprise,6580.71,78968.52,2024-01-07,False,,2024-01-07,2026-06-29T14:45:53.671910
CUST-00677,"Kline, Burton and Ferguson",michaelmitchell@armstrong.com,Manufacturing,South Africa,enterprise,Enterprise,9221.22,110654.64,2025-11-23,False,,2025-11-23,2026-06-29T14:45:53.672537
CUST-00678,Black-Lee,shawn26@miller-brown.com,Healthcare,Canada,growth,SMB,147.11,1765.32,2023-12-09,False,,2023-12-09,2026-06-29T14:45:53.672993
CUST-00679,Griffin LLC,hchapman@wiggins-silva.biz,Marketing,United Kingdom,growth,SMB,422.38,5068.56,2025-07-07,True,2027-07-06,2025-07-07,2026-06-29T14:45:53.673382
CUST-00680,"Galvan, Burns and Mcpherson",drewmartinez@ellis.net,Healthcare,South Africa,enterprise,Enterprise,3614.35,43372.2,2025-05-12,False,,2025-05-12,2026-06-29T14:45:53.674030
CUST-00681,"Lewis, Kennedy and Francis",sandra19@rodriguez-wood.com,Fintech,United Kingdom,business,Mid-Market,978.62,11743.44,2023-12-29,False,,2023-12-29,2026-06-29T14:45:53.674689
CUST-00682,"Hernandez, Watson and Ritter",kelly02@bowers.com,Education,Nigeria,enterprise,Enterprise,6449.91,77398.92,2023-08-30,False,,2023-08-30,2026-06-29T14:45:53.675134
CUST-00683,Lewis-Fuentes,jsmith@jones-williams.info,Consulting,South Africa,enterprise,Enterprise,9336.3,112035.6,2024-10-15,True,2026-05-03,2024-10-15,2026-06-29T14:45:53.675584
CUST-00684,Knight-Mccullough,ualvarez@anderson.info,Consulting,South Africa,enterprise,Enterprise,2899.15,34789.8,2025-12-05,True,2027-08-23,2025-12-05,2026-06-29T14:45:53.676101
CUST-00685,Hernandez-Luna,marshelizabeth@hughes-mccullough.com,Fintech,Germany,starter,SMB,93.74,1124.88,2026-04-30,False,,2026-04-30,2026-06-29T14:45:53.676624
CUST-00686,Rubio Group,debbie20@mccoy.com,Legal,South Africa,business,Mid-Market,1815.84,21790.08,2025-10-16,False,,2025-10-16,2026-06-29T14:45:53.677053
CUST-00687,"Miller, Friedman and Weaver",bernardaimee@shaw-smith.net,Healthcare,South Africa,enterprise,Enterprise,2298.73,27584.76,2026-03-25,False,,2026-03-25,2026-06-29T14:45:53.677621
CUST-00688,Hill and Sons,mariacombs@wallace.biz,Real Estate,India,enterprise,Enterprise,2309.26,27711.12,2024-04-03,False,,2024-04-03,2026-06-29T14:45:53.678114
CUST-00689,Henry Inc,samuel60@stewart.com,Education,France,growth,SMB,118.72,1424.64,2025-12-29,False,,2025-12-29,2026-06-29T14:45:53.678527
CUST-00690,Mitchell and Sons,kayla24@gregory-brown.com,Education,Germany,starter,SMB,52.65,631.8,2025-10-17,False,,2025-10-17,2026-06-29T14:45:53.678915
CUST-00691,Reeves LLC,jgarcia@orozco-scott.com,E-commerce,Canada,enterprise,Enterprise,8864.88,106378.56,2024-04-05,False,,2024-04-05,2026-06-29T14:45:53.679286
CUST-00692,Allen PLC,trevorgoodwin@avery-adams.com,Real Estate,Germany,business,Mid-Market,1960.33,23523.96,2023-09-17,False,,2023-09-17,2026-06-29T14:45:53.679699
CUST-00693,"Russell, Washington and Russell",robinsmith@richmond.net,Legal,Australia,enterprise,Enterprise,6838.83,82065.96,2025-06-20,True,2027-11-10,2025-06-20,2026-06-29T14:45:53.680328
CUST-00694,Torres Group,omiller@harris.com,Real Estate,United States,enterprise,Enterprise,7926.56,95118.72,2026-04-06,False,,2026-04-06,2026-06-29T14:45:53.680765
CUST-00695,"Cisneros, Ali and Peters",smithsteven@roberts.info,Marketing,Canada,growth,SMB,125.25,1503.0,2024-07-13,False,,2024-07-13,2026-06-29T14:45:53.681399
CUST-00696,"King, Frazier and Kidd",brendadixon@martin.org,E-commerce,United States,starter,SMB,41.16,493.92,2024-08-26,False,,2024-08-26,2026-06-29T14:45:53.681881
CUST-00697,Davis-Hale,jessicalutz@clark-wagner.com,Real Estate,India,growth,SMB,112.23,1346.76,2023-10-15,True,2024-06-04,2023-10-15,2026-06-29T14:45:53.682366
CUST-00698,Reid-Petty,qnelson@peterson-stevens.org,Marketing,Kenya,business,Mid-Market,1051.53,12618.36,2026-05-23,False,,2026-05-23,2026-06-29T14:45:53.682800
CUST-00699,Sloan and Sons,lynchadam@chambers.net,Legal,South Africa,starter,SMB,76.68,920.16,2024-11-20,False,,2024-11-20,2026-06-29T14:45:53.683147
CUST-00700,"Burns, Long and Miller",ryanpatricia@wallace.biz,Consulting,Nigeria,enterprise,Enterprise,3419.67,41036.04,2026-06-14,False,,2026-06-14,2026-06-29T14:45:53.683786
CUST-00701,Hughes-Combs,martinezmitchell@wallace.com,Education,India,business,Mid-Market,1015.37,12184.44,2026-01-18,False,,2026-01-18,2026-06-29T14:45:53.684202
CUST-00702,"Morse, Howard and Davis",lindsey33@coffey-johnson.info,Healthcare,South Africa,starter,SMB,48.95,587.4,2024-09-07,False,,2024-09-07,2026-06-29T14:45:53.684689
CUST-00703,"Obrien, Smith and Joyce",rrodriguez@mason.org,E-commerce,Germany,growth,SMB,441.84,5302.08,2026-06-26,False,,2026-06-26,2026-06-29T14:45:53.685272
CUST-00704,"Morrison, Thompson and Chapman",andersonsarah@ibarra.com,SaaS,Singapore,enterprise,Enterprise,6105.25,73263.0,2026-05-08,False,,2026-05-08,2026-06-29T14:45:53.685758
CUST-00705,"Johnson, Booker and Byrd",erin70@davidson-hahn.com,SaaS,Australia,growth,SMB,357.95,4295.4,2024-04-22,False,,2024-04-22,2026-06-29T14:45:53.686246
CUST-00706,Richard-Russell,fraziersteven@holmes-williams.com,Education,Netherlands,business,Mid-Market,1411.52,16938.24,2024-11-11,False,,2024-11-11,2026-06-29T14:45:53.686769
CUST-00707,Hull-Patel,adam35@beard.com,E-commerce,Singapore,enterprise,Enterprise,8811.69,105740.28,2023-09-09,False,,2023-09-09,2026-06-29T14:45:53.687133
CUST-00708,Rosario-Stark,frankcollins@garrett.com,Marketing,South Africa,business,Mid-Market,1514.79,18177.48,2026-06-04,False,,2026-06-04,2026-06-29T14:45:53.687689
CUST-00709,"Mcconnell, Pittman and Wright",vallen@underwood.com,Real Estate,Nigeria,starter,SMB,29.51,354.12,2026-01-04,False,,2026-01-04,2026-06-29T14:45:53.688125
CUST-00710,"Harvey, Duran and Garrett",millerbruce@bennett.com,Fintech,France,business,Mid-Market,946.71,11360.52,2023-10-20,True,2024-08-28,2023-10-20,2026-06-29T14:45:53.688615
CUST-00711,Ellison Group,turnerconnie@garcia.net,Education,Australia,business,Mid-Market,1791.24,21494.88,2024-01-13,False,,2024-01-13,2026-06-29T14:45:53.688969
CUST-00712,Horn-Morales,mhall@hanson.biz,SaaS,South Africa,growth,SMB,305.92,3671.04,2023-09-18,False,,2023-09-18,2026-06-29T14:45:53.689484
CUST-00713,"Garcia, Curtis and Lowe",gibsonmark@rodriguez.org,SaaS,Kenya,enterprise,Enterprise,7283.24,87398.88,2026-02-16,False,,2026-02-16,2026-06-29T14:45:53.690490
CUST-00714,"Clarke, Lee and Berry",michael79@lopez-taylor.com,Marketing,Netherlands,enterprise,Enterprise,9978.75,119745.0,2023-10-11,False,,2023-10-11,2026-06-29T14:45:53.691782
CUST-00715,Collins Group,larry82@harrison.com,Consulting,Australia,enterprise,Enterprise,7892.86,94714.32,2023-09-30,False,,2023-09-30,2026-06-29T14:45:53.692099
CUST-00716,Cordova-Holmes,brianhunter@trevino.com,Manufacturing,Kenya,business,Mid-Market,1588.82,19065.84,2024-09-23,False,,2024-09-23,2026-06-29T14:45:53.692687
CUST-00717,Glover LLC,elizabethneal@greene-rivera.org,Manufacturing,Germany,enterprise,Enterprise,9251.21,111014.52,2026-03-20,False,,2026-03-20,2026-06-29T14:45:53.693115
CUST-00718,Jensen-Barnes,danielwalter@crawford.com,Healthcare,Germany,growth,SMB,435.26,5223.12,2025-11-24,False,,2025-11-24,2026-06-29T14:45:53.693530
CUST-00719,Owens and Sons,timothytate@aguirre-bennett.biz,Manufacturing,Canada,starter,SMB,61.95,743.4,2026-06-09,False,,2026-06-09,2026-06-29T14:45:53.693948
CUST-00720,Cox Inc,anthony12@alexander-welch.com,E-commerce,India,business,Mid-Market,1480.65,17767.8,2024-04-10,False,,2024-04-10,2026-06-29T14:45:53.694288
CUST-00721,Gonzalez LLC,jefferygreen@morgan.com,Real Estate,Germany,business,Mid-Market,1129.71,13556.52,2023-09-05,False,,2023-09-05,2026-06-29T14:45:53.694642
CUST-00722,Smith LLC,smitherica@pena-dyer.com,SaaS,Kenya,business,Mid-Market,1194.64,14335.68,2024-04-01,True,2025-12-19,2024-04-01,2026-06-29T14:45:53.695062
CUST-00723,Bryant-Wood,donna89@johns-jones.com,Fintech,Kenya,starter,SMB,62.06,744.72,2024-05-20,False,,2024-05-20,2026-06-29T14:45:53.695491
CUST-00724,Lee Group,louis63@hines.com,Healthcare,Canada,enterprise,Enterprise,6237.71,74852.52,2024-01-18,False,,2024-01-18,2026-06-29T14:45:53.695922
CUST-00725,Clarke-Murphy,sotojoshua@york.info,Legal,Canada,growth,SMB,236.07,2832.84,2025-10-07,False,,2025-10-07,2026-06-29T14:45:53.696944
CUST-00726,"Miller, Ruiz and Alvarado",jacksonpaul@potter.com,Fintech,Singapore,business,Mid-Market,1792.59,21511.08,2024-05-19,False,,2024-05-19,2026-06-29T14:45:53.698476
CUST-00727,"Brooks, Neal and Baldwin",lwells@little-gibbs.com,SaaS,United States,business,Mid-Market,1445.55,17346.6,2024-11-09,False,,2024-11-09,2026-06-29T14:45:53.699723
CUST-00728,Jacobson Group,randytorres@duncan-walls.com,Healthcare,South Africa,enterprise,Enterprise,4187.22,50246.64,2024-05-15,False,,2024-05-15,2026-06-29T14:45:53.700772
CUST-00729,"Miller, Walton and Phillips",jerry07@oliver.biz,Fintech,Canada,growth,SMB,294.83,3537.96,2024-07-28,False,,2024-07-28,2026-06-29T14:45:53.702185
CUST-00730,Stewart-Reyes,scottbaker@howard.com,Legal,Netherlands,enterprise,Enterprise,7066.9,84802.8,2025-01-19,False,,2025-01-19,2026-06-29T14:45:53.703252
CUST-00731,"Payne, Miller and Hill",coreyjones@payne.com,Real Estate,United States,starter,SMB,31.64,379.68,2025-08-16,False,,2025-08-16,2026-06-29T14:45:53.704188
CUST-00732,Wright-Mcgee,james92@singh.com,SaaS,Kenya,business,Mid-Market,1634.27,19611.24,2026-05-12,False,,2026-05-12,2026-06-29T14:45:53.705113
CUST-00733,Logan-Powell,wunderwood@smith.com,Real Estate,Germany,starter,SMB,72.87,874.44,2024-09-08,False,,2024-09-08,2026-06-29T14:45:53.706236
CUST-00734,Perez Ltd,thomasblack@todd.com,Education,Canada,growth,SMB,140.08,1680.96,2025-03-07,False,,2025-03-07,2026-06-29T14:45:53.707020
CUST-00735,Patterson Ltd,cclark@johnson.com,Education,Singapore,starter,SMB,86.67,1040.04,2024-10-27,False,,2024-10-27,2026-06-29T14:45:53.707633
CUST-00736,Cochran-Flowers,jeremiah66@medina.com,Healthcare,France,business,Mid-Market,1149.5,13794.0,2023-07-14,False,,2023-07-14,2026-06-29T14:45:53.708319
CUST-00737,Rowland LLC,nbaird@brown-hughes.info,Marketing,United States,enterprise,Enterprise,4873.01,58476.12,2024-01-31,False,,2024-01-31,2026-06-29T14:45:53.708854
CUST-00738,Hudson-Hayes,christopher18@johnson.org,E-commerce,India,growth,SMB,188.73,2264.76,2023-12-14,False,,2023-12-14,2026-06-29T14:45:53.709344
CUST-00739,Lopez Inc,ocampbell@keller-jones.com,Real Estate,India,starter,SMB,70.28,843.36,2025-07-27,False,,2025-07-27,2026-06-29T14:45:53.709776
CUST-00740,"Smith, Murphy and Browning",hmoore@herrera.com,Manufacturing,South Africa,starter,SMB,55.26,663.12,2025-01-21,False,,2025-01-21,2026-06-29T14:45:53.710229
CUST-00741,Anderson and Sons,ryan72@andrews.info,Fintech,Kenya,starter,SMB,70.57,846.84,2025-02-22,True,2027-07-28,2025-02-22,2026-06-29T14:45:53.710672
CUST-00742,Smith and Sons,zbrown@aguirre.info,Legal,Netherlands,starter,SMB,32.38,388.56,2024-08-29,True,2025-02-01,2024-08-29,2026-06-29T14:45:53.711123
CUST-00743,Johnston-Mclaughlin,debbie75@kirby.com,SaaS,Germany,business,Mid-Market,1210.59,14527.08,2025-06-12,False,,2025-06-12,2026-06-29T14:45:53.711619
CUST-00744,White PLC,qellis@hale.biz,Education,South Africa,enterprise,Enterprise,7292.32,87507.84,2025-04-03,False,,2025-04-03,2026-06-29T14:45:53.711920
CUST-00745,Allen and Sons,nicole84@hendricks.com,Manufacturing,India,growth,SMB,266.53,3198.36,2026-06-18,False,,2026-06-18,2026-06-29T14:45:53.712338
CUST-00746,Riddle-Tran,charles18@ortiz-martin.com,Legal,Australia,starter,SMB,48.79,585.48,2025-08-03,False,,2025-08-03,2026-06-29T14:45:53.712757
CUST-00747,Murray Inc,vjames@foley-sanders.com,E-commerce,France,growth,SMB,410.18,4922.16,2025-08-23,False,,2025-08-23,2026-06-29T14:45:53.713121
CUST-00748,Fletcher and Sons,ellen77@jones-kelley.com,Legal,Australia,enterprise,Enterprise,4361.81,52341.72,2024-07-22,True,2026-07-26,2024-07-22,2026-06-29T14:45:53.713470
CUST-00749,Ruiz LLC,georgesmith@thompson.net,Fintech,United Kingdom,enterprise,Enterprise,4643.83,55725.96,2025-05-08,True,2027-10-10,2025-05-08,2026-06-29T14:45:53.713817
CUST-00750,Jones Inc,eric52@klein.net,Manufacturing,United Kingdom,enterprise,Enterprise,3192.16,38305.92,2025-02-25,True,2027-04-06,2025-02-25,2026-06-29T14:45:53.714110
CUST-00751,Horton-Copeland,myerskyle@george.biz,Legal,Germany,starter,SMB,92.33,1107.96,2024-05-29,False,,2024-05-29,2026-06-29T14:45:53.714533
CUST-00752,Brooks and Sons,christopherfisher@rogers.com,Healthcare,United States,business,Mid-Market,1195.42,14345.04,2024-05-07,True,2025-03-30,2024-05-07,2026-06-29T14:45:53.714882
CUST-00753,Robles Ltd,jenniferwilliams@rodriguez.com,Fintech,United Kingdom,business,Mid-Market,1701.39,20416.68,2024-06-05,False,,2024-06-05,2026-06-29T14:45:53.715365
CUST-00754,Villa Group,nmartinez@kelly.com,Healthcare,France,starter,SMB,29.68,356.16,2026-02-23,True,2027-03-26,2026-02-23,2026-06-29T14:45:53.715659
CUST-00755,"Stewart, Price and Ellis",barrettjoshua@wood.com,Fintech,France,enterprise,Enterprise,9639.71,115676.52,2025-03-14,False,,2025-03-14,2026-06-29T14:45:53.716296
CUST-00756,Bird-Garcia,johnathandavis@jarvis-horton.com,Legal,Germany,business,Mid-Market,773.3,9279.6,2026-01-14,False,,2026-01-14,2026-06-29T14:45:53.716838
CUST-00757,Reid Ltd,tiffany71@smith-barr.info,Marketing,Kenya,enterprise,Enterprise,7518.22,90218.64,2024-11-25,False,,2024-11-25,2026-06-29T14:45:53.717194
