response_id,customer_id,score,category,comment,submitted_at,created_at
NPS-0000235,CUST-00127,9,Promoter,Saves us hours every week. Worth every penny.,2026-06-20T05:14:18,2026-06-20T05:14:18
NPS-0000236,CUST-00128,8,Passive,Support could be faster.,2026-05-31T17:40:41,2026-05-31T17:40:41
NPS-0000237,CUST-00128,10,Promoter,Incredible support team. Very responsive.,2026-04-06T07:25:39,2026-04-06T07:25:39
NPS-0000238,CUST-00128,5,Detractor,Considering switching to a competitor.,2026-06-28T04:44:50,2026-06-28T04:44:50
NPS-0000239,CUST-00129,5,Detractor,Too many bugs lately.,2026-04-10T08:22:55,2026-04-10T08:22:55
NPS-0000240,CUST-00129,3,Detractor,Considering switching to a competitor.,2026-06-05T12:25:03,2026-06-05T12:25:03
NPS-0000241,CUST-00130,7,Passive,Decent value for money.,2026-05-02T20:35:22,2026-05-02T20:35:22
NPS-0000242,CUST-00131,1,Detractor,Too expensive for what it offers.,2026-04-15T00:21:10,2026-04-15T00:21:10
NPS-0000243,CUST-00131,6,Detractor,Had major outages last month.,2026-05-15T22:24:03,2026-05-15T22:24:03
NPS-0000244,CUST-00132,10,Promoter,Best tool we've used. Highly recommend.,2026-04-24T02:02:00,2026-04-24T02:02:00
NPS-0000245,CUST-00133,10,Promoter,Love the product! Changed how we work.,2026-04-11T04:08:09,2026-04-11T04:08:09
NPS-0000246,CUST-00134,10,Promoter,Incredible support team. Very responsive.,2026-06-08T14:55:25,2026-06-08T14:55:25
NPS-0000247,CUST-00134,0,Detractor,Too many bugs lately.,2026-04-11T15:35:24,2026-04-11T15:35:24
NPS-0000248,CUST-00134,3,Detractor,Considering switching to a competitor.,2026-06-12T15:23:14,2026-06-12T15:23:14
NPS-0000249,CUST-00135,10,Promoter,Game changer for our analytics workflow.,2026-05-15T06:54:51,2026-05-15T06:54:51
NPS-0000250,CUST-00135,10,Promoter,Love the product! Changed how we work.,2026-04-18T12:19:40,2026-04-18T12:19:40
NPS-0000251,CUST-00136,7,Passive,Works well most of the time.,2026-06-19T04:33:27,2026-06-19T04:33:27
NPS-0000252,CUST-00136,8,Passive,Decent value for money.,2026-04-18T07:30:37,2026-04-18T07:30:37
NPS-0000253,CUST-00137,3,Detractor,Considering switching to a competitor.,2026-05-09T01:31:14,2026-05-09T01:31:14
NPS-0000254,CUST-00137,8,Passive,Support could be faster.,2026-04-30T18:50:37,2026-04-30T18:50:37
NPS-0000255,CUST-00137,5,Detractor,Support takes too long to respond.,2026-06-28T02:35:04,2026-06-28T02:35:04
NPS-0000256,CUST-00138,1,Detractor,Data sync issues are frustrating.,2026-04-07T00:10:21,2026-04-07T00:10:21
NPS-0000257,CUST-00139,5,Detractor,Too expensive for what it offers.,2026-04-25T17:24:29,2026-04-25T17:24:29
NPS-0000258,CUST-00139,7,Passive,Decent value for money.,2026-05-18T07:40:46,2026-05-18T07:40:46
NPS-0000259,CUST-00139,6,Detractor,Considering switching to a competitor.,2026-06-23T17:21:21,2026-06-23T17:21:21
NPS-0000260,CUST-00140,7,Passive,Getting better with each update.,2026-05-02T11:40:03,2026-05-02T11:40:03
NPS-0000261,CUST-00141,0,Detractor,Support takes too long to respond.,2026-05-11T12:00:46,2026-05-11T12:00:46
NPS-0000262,CUST-00141,8,Passive,Support could be faster.,2026-05-26T02:38:31,2026-05-26T02:38:31
NPS-0000263,CUST-00141,2,Detractor,Too many bugs lately.,2026-06-16T02:50:52,2026-06-16T02:50:52
NPS-0000264,CUST-00142,3,Detractor,Considering switching to a competitor.,2026-04-01T20:28:28,2026-04-01T20:28:28
NPS-0000265,CUST-00143,3,Detractor,Too expensive for what it offers.,2026-06-24T22:31:34,2026-06-24T22:31:34
NPS-0000266,CUST-00143,0,Detractor,Considering switching to a competitor.,2026-04-01T17:37:31,2026-04-01T17:37:31
NPS-0000267,CUST-00144,3,Detractor,Data sync issues are frustrating.,2026-06-01T04:24:34,2026-06-01T04:24:34
NPS-0000268,CUST-00144,10,Promoter,Incredible support team. Very responsive.,2026-04-07T00:02:12,2026-04-07T00:02:12
NPS-0000269,CUST-00144,6,Detractor,Too expensive for what it offers.,2026-05-21T06:25:33,2026-05-21T06:25:33
NPS-0000270,CUST-00145,4,Detractor,Considering switching to a competitor.,2026-04-26T10:20:59,2026-04-26T10:20:59
NPS-0000271,CUST-00145,10,Promoter,Saves us hours every week. Worth every penny.,2026-04-12T20:04:34,2026-04-12T20:04:34
NPS-0000272,CUST-00146,6,Detractor,Had major outages last month.,2026-06-28T18:48:39,2026-06-28T18:48:39
NPS-0000273,CUST-00146,1,Detractor,Support takes too long to respond.,2026-05-29T21:02:57,2026-05-29T21:02:57
NPS-0000274,CUST-00147,8,Passive,Works well most of the time.,2026-06-17T00:20:43,2026-06-17T00:20:43
NPS-0000275,CUST-00147,6,Detractor,Too many bugs lately.,2026-04-22T05:52:14,2026-04-22T05:52:14
NPS-0000276,CUST-00148,9,Promoter,Love the product! Changed how we work.,2026-04-21T17:24:44,2026-04-21T17:24:44
NPS-0000277,CUST-00149,6,Detractor,Too many bugs lately.,2026-05-02T15:37:46,2026-05-02T15:37:46
NPS-0000278,CUST-00150,4,Detractor,Considering switching to a competitor.,2026-05-29T22:04:53,2026-05-29T22:04:53
NPS-0000279,CUST-00150,5,Detractor,Too many bugs lately.,2026-05-21T19:54:20,2026-05-21T19:54:20
NPS-0000280,CUST-00151,5,Detractor,Had major outages last month.,2026-06-11T04:00:52,2026-06-11T04:00:52
NPS-0000281,CUST-00152,9,Promoter,Love the product! Changed how we work.,2026-04-27T02:39:58,2026-04-27T02:39:58
NPS-0000282,CUST-00152,8,Passive,Decent value for money.,2026-05-14T03:33:32,2026-05-14T03:33:32
NPS-0000283,CUST-00152,9,Promoter,Love the product! Changed how we work.,2026-06-17T09:31:52,2026-06-17T09:31:52
NPS-0000284,CUST-00153,7,Passive,Decent value for money.,2026-04-30T08:12:29,2026-04-30T08:12:29
NPS-0000285,CUST-00154,6,Detractor,Had major outages last month.,2026-04-16T11:56:50,2026-04-16T11:56:50
NPS-0000286,CUST-00154,7,Passive,Works well most of the time.,2026-04-15T22:44:12,2026-04-15T22:44:12
NPS-0000287,CUST-00154,3,Detractor,Too expensive for what it offers.,2026-05-26T11:06:08,2026-05-26T11:06:08
NPS-0000288,CUST-00155,10,Promoter,Saves us hours every week. Worth every penny.,2026-05-22T22:02:25,2026-05-22T22:02:25
NPS-0000289,CUST-00155,6,Detractor,Had major outages last month.,2026-06-01T11:57:08,2026-06-01T11:57:08
NPS-0000290,CUST-00155,9,Promoter,Game changer for our analytics workflow.,2026-04-24T03:30:07,2026-04-24T03:30:07
NPS-0000291,CUST-00156,10,Promoter,Best tool we've used. Highly recommend.,2026-06-20T14:16:45,2026-06-20T14:16:45
NPS-0000292,CUST-00157,10,Promoter,Love the product! Changed how we work.,2026-06-16T16:46:20,2026-06-16T16:46:20
NPS-0000293,CUST-00158,1,Detractor,Data sync issues are frustrating.,2026-06-13T13:33:46,2026-06-13T13:33:46
NPS-0000294,CUST-00158,9,Promoter,Love the product! Changed how we work.,2026-06-02T11:16:32,2026-06-02T11:16:32
NPS-0000295,CUST-00158,1,Detractor,Considering switching to a competitor.,2026-06-13T14:17:48,2026-06-13T14:17:48
NPS-0000296,CUST-00159,10,Promoter,Saves us hours every week. Worth every penny.,2026-05-01T23:30:41,2026-05-01T23:30:41
NPS-0000297,CUST-00160,7,Passive,Good product but missing some features.,2026-05-30T11:13:03,2026-05-30T11:13:03
NPS-0000298,CUST-00161,8,Passive,Works well most of the time.,2026-05-11T03:02:48,2026-05-11T03:02:48
NPS-0000299,CUST-00162,9,Promoter,Saves us hours every week. Worth every penny.,2026-06-06T01:31:04,2026-06-06T01:31:04
NPS-0000300,CUST-00163,7,Passive,Good product but missing some features.,2026-05-10T22:48:39,2026-05-10T22:48:39
NPS-0000301,CUST-00164,6,Detractor,Too many bugs lately.,2026-06-28T02:56:11,2026-06-28T02:56:11
NPS-0000302,CUST-00165,5,Detractor,Considering switching to a competitor.,2026-06-06T22:50:00,2026-06-06T22:50:00
NPS-0000303,CUST-00165,7,Passive,Works well most of the time.,2026-05-17T08:16:41,2026-05-17T08:16:41
NPS-0000304,CUST-00165,8,Passive,Works well most of the time.,2026-06-16T01:48:57,2026-06-16T01:48:57
NPS-0000305,CUST-00166,6,Detractor,Support takes too long to respond.,2026-05-16T21:28:55,2026-05-16T21:28:55
NPS-0000306,CUST-00166,6,Detractor,Had major outages last month.,2026-06-17T00:29:49,2026-06-17T00:29:49
NPS-0000307,CUST-00167,3,Detractor,Considering switching to a competitor.,2026-04-08T14:49:17,2026-04-08T14:49:17
NPS-0000308,CUST-00167,3,Detractor,Considering switching to a competitor.,2026-05-04T21:06:46,2026-05-04T21:06:46
NPS-0000309,CUST-00167,10,Promoter,Incredible support team. Very responsive.,2026-04-24T19:26:19,2026-04-24T19:26:19
NPS-0000310,CUST-00168,10,Promoter,Incredible support team. Very responsive.,2026-06-23T09:48:31,2026-06-23T09:48:31
NPS-0000311,CUST-00169,10,Promoter,Best tool we've used. Highly recommend.,2026-05-28T09:31:08,2026-05-28T09:31:08
NPS-0000312,CUST-00169,0,Detractor,Too expensive for what it offers.,2026-04-02T13:05:26,2026-04-02T13:05:26
NPS-0000313,CUST-00170,10,Promoter,Love the product! Changed how we work.,2026-06-16T06:46:22,2026-06-16T06:46:22
NPS-0000314,CUST-00170,10,Promoter,Best tool we've used. Highly recommend.,2026-04-17T00:07:36,2026-04-17T00:07:36
NPS-0000315,CUST-00170,10,Promoter,Incredible support team. Very responsive.,2026-04-16T17:57:34,2026-04-16T17:57:34
NPS-0000316,CUST-00171,9,Promoter,Best tool we've used. Highly recommend.,2026-05-12T11:42:56,2026-05-12T11:42:56
NPS-0000317,CUST-00171,9,Promoter,Love the product! Changed how we work.,2026-06-14T07:00:50,2026-06-14T07:00:50
NPS-0000318,CUST-00171,9,Promoter,Saves us hours every week. Worth every penny.,2026-06-28T05:41:26,2026-06-28T05:41:26
NPS-0000319,CUST-00172,10,Promoter,Incredible support team. Very responsive.,2026-04-16T11:48:42,2026-04-16T11:48:42
NPS-0000320,CUST-00172,4,Detractor,Too expensive for what it offers.,2026-06-11T15:10:51,2026-06-11T15:10:51
NPS-0000321,CUST-00172,7,Passive,Works well most of the time.,2026-04-29T20:36:14,2026-04-29T20:36:14
NPS-0000322,CUST-00173,3,Detractor,Support takes too long to respond.,2026-05-15T18:14:07,2026-05-15T18:14:07
NPS-0000323,CUST-00173,8,Passive,Works well most of the time.,2026-06-10T08:30:59,2026-06-10T08:30:59
NPS-0000324,CUST-00174,5,Detractor,Considering switching to a competitor.,2026-06-15T06:50:18,2026-06-15T06:50:18
NPS-0000325,CUST-00174,9,Promoter,Best tool we've used. Highly recommend.,2026-04-23T13:20:09,2026-04-23T13:20:09
NPS-0000326,CUST-00174,9,Promoter,Best tool we've used. Highly recommend.,2026-05-09T17:05:27,2026-05-09T17:05:27
NPS-0000327,CUST-00175,10,Promoter,Love the product! Changed how we work.,2026-05-02T02:47:09,2026-05-02T02:47:09
NPS-0000328,CUST-00175,0,Detractor,Too many bugs lately.,2026-04-01T15:27:49,2026-04-01T15:27:49
NPS-0000329,CUST-00175,0,Detractor,Too expensive for what it offers.,2026-04-04T18:16:53,2026-04-04T18:16:53
NPS-0000330,CUST-00176,7,Passive,Works well most of the time.,2026-06-09T11:47:54,2026-06-09T11:47:54
NPS-0000331,CUST-00176,1,Detractor,Had major outages last month.,2026-04-20T07:18:34,2026-04-20T07:18:34
NPS-0000332,CUST-00176,9,Promoter,Best tool we've used. Highly recommend.,2026-04-14T12:33:53,2026-04-14T12:33:53
NPS-0000333,CUST-00177,5,Detractor,Support takes too long to respond.,2026-05-29T08:47:12,2026-05-29T08:47:12
NPS-0000334,CUST-00177,10,Promoter,Incredible support team. Very responsive.,2026-05-25T06:06:45,2026-05-25T06:06:45
NPS-0000335,CUST-00178,1,Detractor,Too many bugs lately.,2026-04-02T03:49:01,2026-04-02T03:49:01
NPS-0000336,CUST-00179,1,Detractor,Too expensive for what it offers.,2026-05-26T09:47:57,2026-05-26T09:47:57
NPS-0000337,CUST-00179,9,Promoter,Saves us hours every week. Worth every penny.,2026-04-04T07:09:55,2026-04-04T07:09:55
NPS-0000338,CUST-00180,9,Promoter,Best tool we've used. Highly recommend.,2026-06-07T21:16:34,2026-06-07T21:16:34
NPS-0000339,CUST-00181,1,Detractor,Had major outages last month.,2026-06-01T09:07:03,2026-06-01T09:07:03
NPS-0000340,CUST-00181,5,Detractor,Had major outages last month.,2026-04-06T00:19:53,2026-04-06T00:19:53
NPS-0000341,CUST-00181,2,Detractor,Considering switching to a competitor.,2026-05-12T14:09:25,2026-05-12T14:09:25
NPS-0000342,CUST-00182,4,Detractor,Support takes too long to respond.,2026-04-29T19:15:01,2026-04-29T19:15:01
NPS-0000343,CUST-00182,6,Detractor,Had major outages last month.,2026-06-21T09:45:57,2026-06-21T09:45:57
NPS-0000344,CUST-00182,7,Passive,Good product but missing some features.,2026-05-14T14:59:39,2026-05-14T14:59:39
NPS-0000345,CUST-00183,1,Detractor,Considering switching to a competitor.,2026-05-10T02:10:02,2026-05-10T02:10:02
NPS-0000346,CUST-00184,5,Detractor,Considering switching to a competitor.,2026-04-07T04:10:50,2026-04-07T04:10:50
NPS-0000347,CUST-00185,9,Promoter,Love the product! Changed how we work.,2026-06-23T13:35:07,2026-06-23T13:35:07
NPS-0000348,CUST-00186,10,Promoter,Incredible support team. Very responsive.,2026-06-21T05:46:04,2026-06-21T05:46:04
NPS-0000349,CUST-00186,4,Detractor,Data sync issues are frustrating.,2026-06-02T05:32:40,2026-06-02T05:32:40
NPS-0000350,CUST-00186,9,Promoter,Best tool we've used. Highly recommend.,2026-04-30T21:13:56,2026-04-30T21:13:56
NPS-0000351,CUST-00187,7,Passive,Getting better with each update.,2026-04-29T20:23:49,2026-04-29T20:23:49
NPS-0000352,CUST-00188,7,Passive,Support could be faster.,2026-04-14T18:09:21,2026-04-14T18:09:21
NPS-0000353,CUST-00189,3,Detractor,Had major outages last month.,2026-05-14T11:05:49,2026-05-14T11:05:49
NPS-0000354,CUST-00189,4,Detractor,Had major outages last month.,2026-05-19T11:23:56,2026-05-19T11:23:56
NPS-0000355,CUST-00190,5,Detractor,Data sync issues are frustrating.,2026-05-18T01:57:59,2026-05-18T01:57:59
NPS-0000356,CUST-00190,9,Promoter,Game changer for our analytics workflow.,2026-04-24T19:57:31,2026-04-24T19:57:31
NPS-0000357,CUST-00190,10,Promoter,Best tool we've used. Highly recommend.,2026-06-21T08:51:07,2026-06-21T08:51:07
NPS-0000358,CUST-00191,1,Detractor,Too many bugs lately.,2026-06-11T05:22:30,2026-06-11T05:22:30
NPS-0000359,CUST-00192,6,Detractor,Had major outages last month.,2026-06-08T03:05:15,2026-06-08T03:05:15
NPS-0000360,CUST-00193,8,Passive,Support could be faster.,2026-05-02T03:48:30,2026-05-02T03:48:30
NPS-0000361,CUST-00193,10,Promoter,Incredible support team. Very responsive.,2026-05-01T11:59:35,2026-05-01T11:59:35
NPS-0000362,CUST-00193,10,Promoter,Best tool we've used. Highly recommend.,2026-04-25T20:09:53,2026-04-25T20:09:53
NPS-0000363,CUST-00194,8,Passive,Support could be faster.,2026-06-03T13:33:18,2026-06-03T13:33:18
NPS-0000364,CUST-00195,9,Promoter,Best tool we've used. Highly recommend.,2026-04-05T17:05:49,2026-04-05T17:05:49
NPS-0000365,CUST-00195,10,Promoter,Incredible support team. Very responsive.,2026-06-08T23:26:18,2026-06-08T23:26:18
NPS-0000366,CUST-00195,10,Promoter,Love the product! Changed how we work.,2026-06-29T01:02:02,2026-06-29T01:02:02
NPS-0000367,CUST-00196,0,Detractor,Data sync issues are frustrating.,2026-04-28T04:51:49,2026-04-28T04:51:49
NPS-0000368,CUST-00196,0,Detractor,Too many bugs lately.,2026-04-17T16:57:46,2026-04-17T16:57:46
NPS-0000369,CUST-00197,8,Passive,Support could be faster.,2026-06-01T21:06:03,2026-06-01T21:06:03
NPS-0000370,CUST-00197,8,Passive,Decent value for money.,2026-04-24T18:00:45,2026-04-24T18:00:45
NPS-0000371,CUST-00198,7,Passive,Support could be faster.,2026-04-12T17:54:09,2026-04-12T17:54:09
NPS-0000372,CUST-00198,10,Promoter,Game changer for our analytics workflow.,2026-05-09T12:07:25,2026-05-09T12:07:25
NPS-0000373,CUST-00199,10,Promoter,Best tool we've used. Highly recommend.,2026-05-30T17:42:37,2026-05-30T17:42:37
NPS-0000374,CUST-00199,4,Detractor,Data sync issues are frustrating.,2026-05-18T10:51:54,2026-05-18T10:51:54
NPS-0000375,CUST-00200,4,Detractor,Had major outages last month.,2026-05-28T17:49:13,2026-05-28T17:49:13
NPS-0000376,CUST-00200,8,Passive,Good product but missing some features.,2026-04-14T13:24:02,2026-04-14T13:24:02
NPS-0000377,CUST-00200,2,Detractor,Data sync issues are frustrating.,2026-06-09T22:05:14,2026-06-09T22:05:14
NPS-0000378,CUST-00201,8,Passive,Support could be faster.,2026-06-08T02:18:21,2026-06-08T02:18:21
NPS-0000379,CUST-00201,4,Detractor,Support takes too long to respond.,2026-06-12T10:13:16,2026-06-12T10:13:16
NPS-0000380,CUST-00201,3,Detractor,Had major outages last month.,2026-04-06T13:17:39,2026-04-06T13:17:39
NPS-0000381,CUST-00202,4,Detractor,Too expensive for what it offers.,2026-06-10T22:45:41,2026-06-10T22:45:41
NPS-0000382,CUST-00202,7,Passive,Decent value for money.,2026-05-12T15:25:28,2026-05-12T15:25:28
NPS-0000383,CUST-00202,7,Passive,Support could be faster.,2026-05-13T14:44:30,2026-05-13T14:44:30
NPS-0000384,CUST-00203,9,Promoter,Incredible support team. Very responsive.,2026-05-05T22:12:57,2026-05-05T22:12:57
NPS-0000385,CUST-00203,6,Detractor,Considering switching to a competitor.,2026-06-18T09:31:33,2026-06-18T09:31:33
NPS-0000386,CUST-00203,10,Promoter,Love the product! Changed how we work.,2026-06-23T09:53:33,2026-06-23T09:53:33
NPS-0000387,CUST-00204,3,Detractor,Considering switching to a competitor.,2026-04-26T14:24:51,2026-04-26T14:24:51
NPS-0000388,CUST-00204,7,Passive,Support could be faster.,2026-05-26T01:04:21,2026-05-26T01:04:21
NPS-0000389,CUST-00204,7,Passive,Good product but missing some features.,2026-04-22T10:12:14,2026-04-22T10:12:14
NPS-0000390,CUST-00205,10,Promoter,Saves us hours every week. Worth every penny.,2026-05-31T00:04:15,2026-05-31T00:04:15
NPS-0000391,CUST-00205,10,Promoter,Love the product! Changed how we work.,2026-04-19T16:32:15,2026-04-19T16:32:15
NPS-0000392,CUST-00206,2,Detractor,Considering switching to a competitor.,2026-04-30T07:16:52,2026-04-30T07:16:52
NPS-0000393,CUST-00206,8,Passive,Works well most of the time.,2026-04-23T01:29:55,2026-04-23T01:29:55
NPS-0000394,CUST-00207,10,Promoter,Saves us hours every week. Worth every penny.,2026-06-06T00:23:41,2026-06-06T00:23:41
NPS-0000395,CUST-00207,10,Promoter,Incredible support team. Very responsive.,2026-05-26T09:36:39,2026-05-26T09:36:39
NPS-0000396,CUST-00207,7,Passive,Support could be faster.,2026-05-09T11:24:31,2026-05-09T11:24:31
NPS-0000397,CUST-00208,9,Promoter,Best tool we've used. Highly recommend.,2026-05-27T15:42:05,2026-05-27T15:42:05
NPS-0000398,CUST-00208,9,Promoter,Incredible support team. Very responsive.,2026-04-02T11:33:57,2026-04-02T11:33:57
NPS-0000399,CUST-00208,8,Passive,Decent value for money.,2026-04-27T12:38:14,2026-04-27T12:38:14
NPS-0000400,CUST-00209,0,Detractor,Support takes too long to respond.,2026-05-01T15:10:33,2026-05-01T15:10:33
NPS-0000401,CUST-00210,5,Detractor,Too expensive for what it offers.,2026-06-22T11:58:05,2026-06-22T11:58:05
NPS-0000402,CUST-00211,10,Promoter,Best tool we've used. Highly recommend.,2026-04-21T04:47:31,2026-04-21T04:47:31
NPS-0000403,CUST-00212,2,Detractor,Data sync issues are frustrating.,2026-06-11T09:33:36,2026-06-11T09:33:36
NPS-0000404,CUST-00213,9,Promoter,Incredible support team. Very responsive.,2026-06-15T03:20:39,2026-06-15T03:20:39
NPS-0000405,CUST-00213,10,Promoter,Love the product! Changed how we work.,2026-06-04T20:20:13,2026-06-04T20:20:13
NPS-0000406,CUST-00213,8,Passive,Decent value for money.,2026-05-27T21:29:05,2026-05-27T21:29:05
NPS-0000407,CUST-00214,10,Promoter,Game changer for our analytics workflow.,2026-06-23T14:39:35,2026-06-23T14:39:35
NPS-0000408,CUST-00214,8,Passive,Support could be faster.,2026-04-18T09:42:49,2026-04-18T09:42:49
NPS-0000409,CUST-00214,9,Promoter,Incredible support team. Very responsive.,2026-06-16T10:21:45,2026-06-16T10:21:45
NPS-0000410,CUST-00215,7,Passive,Getting better with each update.,2026-06-06T11:59:54,2026-06-06T11:59:54
NPS-0000411,CUST-00216,4,Detractor,Too expensive for what it offers.,2026-05-04T06:46:39,2026-05-04T06:46:39
NPS-0000412,CUST-00216,8,Passive,Works well most of the time.,2026-04-17T13:25:27,2026-04-17T13:25:27
