payment_id,invoice_id,customer_id,amount_paid,currency,method,status,paid_at,created_at
PAY-00000227,INV-00000256,CUST-00014,5034.64,USD,credit_card,success,2025-07-13T00:00:00,2025-07-13T00:00:00
PAY-00000228,INV-00000257,CUST-00014,5034.64,USD,bank_transfer,success,2025-08-09T00:00:00,2025-08-09T00:00:00
PAY-00000229,INV-00000258,CUST-00014,5034.64,USD,stripe,success,2025-09-14T00:00:00,2025-09-14T00:00:00
PAY-00000230,INV-00000259,CUST-00014,5034.64,USD,paypal,success,2025-10-16T00:00:00,2025-10-16T00:00:00
PAY-00000231,INV-00000260,CUST-00014,5034.64,USD,stripe,success,2025-11-08T00:00:00,2025-11-08T00:00:00
PAY-00000232,INV-00000261,CUST-00014,5034.64,USD,credit_card,success,2025-12-04T00:00:00,2025-12-04T00:00:00
PAY-00000233,INV-00000262,CUST-00014,5034.64,USD,bank_transfer,success,2026-01-08T00:00:00,2026-01-08T00:00:00
PAY-00000234,INV-00000263,CUST-00014,5034.64,USD,bank_transfer,success,2026-01-31T00:00:00,2026-01-31T00:00:00
PAY-00000235,INV-00000264,CUST-00014,5034.64,USD,credit_card,success,2026-03-12T00:00:00,2026-03-12T00:00:00
PAY-00000236,INV-00000265,CUST-00014,5034.64,USD,paypal,success,2026-04-02T00:00:00,2026-04-02T00:00:00
PAY-00000237,INV-00000266,CUST-00014,5034.64,USD,stripe,success,2026-04-30T00:00:00,2026-04-30T00:00:00
PAY-00000238,INV-00000267,CUST-00014,5034.64,USD,stripe,success,2026-06-01T00:00:00,2026-06-01T00:00:00
PAY-00000239,INV-00000268,CUST-00015,1763.28,USD,bank_transfer,success,2025-05-19T00:00:00,2025-05-19T00:00:00
PAY-00000240,INV-00000270,CUST-00015,1763.28,USD,credit_card,success,2025-07-08T00:00:00,2025-07-08T00:00:00
PAY-00000241,INV-00000271,CUST-00015,1763.28,USD,paypal,success,2025-08-18T00:00:00,2025-08-18T00:00:00
PAY-00000242,INV-00000272,CUST-00015,1763.28,USD,bank_transfer,success,2025-09-07T00:00:00,2025-09-07T00:00:00
PAY-00000243,INV-00000273,CUST-00015,1763.28,USD,credit_card,success,2025-10-18T00:00:00,2025-10-18T00:00:00
PAY-00000244,INV-00000274,CUST-00015,0.0,USD,stripe,failed,,2025-11-06T00:00:00
PAY-00000245,INV-00000275,CUST-00015,1763.28,USD,paypal,success,2025-12-16T00:00:00,2025-12-16T00:00:00
PAY-00000246,INV-00000277,CUST-00015,1763.28,USD,bank_transfer,success,2026-02-04T00:00:00,2026-02-04T00:00:00
PAY-00000247,INV-00000278,CUST-00015,1763.28,USD,paypal,success,2026-03-12T00:00:00,2026-03-12T00:00:00
PAY-00000248,INV-00000279,CUST-00015,1763.28,USD,credit_card,success,2026-04-18T00:00:00,2026-04-18T00:00:00
PAY-00000249,INV-00000281,CUST-00016,1100.75,USD,stripe,success,2024-06-30T00:00:00,2024-06-30T00:00:00
PAY-00000250,INV-00000282,CUST-00016,1100.75,USD,bank_transfer,success,2024-07-23T00:00:00,2024-07-23T00:00:00
PAY-00000251,INV-00000284,CUST-00016,1100.75,USD,stripe,success,2024-09-23T00:00:00,2024-09-23T00:00:00
PAY-00000252,INV-00000285,CUST-00016,1100.75,USD,bank_transfer,success,2024-10-30T00:00:00,2024-10-30T00:00:00
PAY-00000253,INV-00000286,CUST-00016,0.0,USD,bank_transfer,failed,,2024-11-19T00:00:00
PAY-00000254,INV-00000288,CUST-00016,1100.75,USD,credit_card,success,2025-01-20T00:00:00,2025-01-20T00:00:00
PAY-00000255,INV-00000289,CUST-00016,1100.75,USD,stripe,success,2025-02-14T00:00:00,2025-02-14T00:00:00
PAY-00000256,INV-00000290,CUST-00016,1100.75,USD,stripe,success,2025-03-27T00:00:00,2025-03-27T00:00:00
PAY-00000257,INV-00000291,CUST-00016,1100.75,USD,credit_card,success,2025-04-21T00:00:00,2025-04-21T00:00:00
PAY-00000258,INV-00000292,CUST-00016,1100.75,USD,paypal,success,2025-05-26T00:00:00,2025-05-26T00:00:00
PAY-00000259,INV-00000294,CUST-00016,1100.75,USD,stripe,success,2025-07-17T00:00:00,2025-07-17T00:00:00
PAY-00000260,INV-00000295,CUST-00016,0.0,USD,stripe,failed,,2025-08-15T00:00:00
PAY-00000261,INV-00000296,CUST-00016,1100.75,USD,bank_transfer,success,2025-09-14T00:00:00,2025-09-14T00:00:00
PAY-00000262,INV-00000297,CUST-00016,1100.75,USD,paypal,success,2025-10-26T00:00:00,2025-10-26T00:00:00
PAY-00000263,INV-00000298,CUST-00016,1100.75,USD,bank_transfer,success,2025-11-21T00:00:00,2025-11-21T00:00:00
PAY-00000264,INV-00000299,CUST-00016,1100.75,USD,stripe,success,2025-12-10T00:00:00,2025-12-10T00:00:00
PAY-00000265,INV-00000300,CUST-00016,1100.75,USD,paypal,success,2026-01-22T00:00:00,2026-01-22T00:00:00
PAY-00000266,INV-00000301,CUST-00016,1100.75,USD,paypal,success,2026-02-09T00:00:00,2026-02-09T00:00:00
PAY-00000267,INV-00000302,CUST-00016,1100.75,USD,stripe,success,2026-03-20T00:00:00,2026-03-20T00:00:00
PAY-00000268,INV-00000303,CUST-00016,1100.75,USD,stripe,success,2026-04-24T00:00:00,2026-04-24T00:00:00
PAY-00000269,INV-00000304,CUST-00016,1100.75,USD,credit_card,success,2026-05-11T00:00:00,2026-05-11T00:00:00
PAY-00000270,INV-00000305,CUST-00017,361.18,USD,stripe,success,2025-12-18T00:00:00,2025-12-18T00:00:00
PAY-00000271,INV-00000307,CUST-00017,361.18,USD,paypal,success,2026-02-14T00:00:00,2026-02-14T00:00:00
PAY-00000272,INV-00000308,CUST-00017,361.18,USD,credit_card,success,2026-03-13T00:00:00,2026-03-13T00:00:00
PAY-00000273,INV-00000309,CUST-00017,361.18,USD,bank_transfer,success,2026-04-24T00:00:00,2026-04-24T00:00:00
PAY-00000274,INV-00000310,CUST-00017,361.18,USD,stripe,success,2026-05-09T00:00:00,2026-05-09T00:00:00
PAY-00000275,INV-00000311,CUST-00018,708.45,USD,bank_transfer,success,2026-05-17T00:00:00,2026-05-17T00:00:00
PAY-00000276,INV-00000312,CUST-00019,9181.58,USD,stripe,success,2025-04-24T00:00:00,2025-04-24T00:00:00
PAY-00000277,INV-00000313,CUST-00019,9181.58,USD,credit_card,success,2025-05-24T00:00:00,2025-05-24T00:00:00
PAY-00000278,INV-00000314,CUST-00019,9181.58,USD,credit_card,success,2025-06-14T00:00:00,2025-06-14T00:00:00
PAY-00000279,INV-00000315,CUST-00019,9181.58,USD,paypal,success,2025-07-26T00:00:00,2025-07-26T00:00:00
PAY-00000280,INV-00000317,CUST-00019,9181.58,USD,stripe,success,2025-09-25T00:00:00,2025-09-25T00:00:00
PAY-00000281,INV-00000318,CUST-00019,0.0,USD,stripe,failed,,2025-10-13T00:00:00
PAY-00000282,INV-00000320,CUST-00019,9181.58,USD,credit_card,success,2025-12-15T00:00:00,2025-12-15T00:00:00
PAY-00000283,INV-00000322,CUST-00019,9181.58,USD,credit_card,success,2026-02-18T00:00:00,2026-02-18T00:00:00
PAY-00000284,INV-00000323,CUST-00019,9181.58,USD,paypal,success,2026-03-15T00:00:00,2026-03-15T00:00:00
PAY-00000285,INV-00000324,CUST-00019,9181.58,USD,stripe,success,2026-04-19T00:00:00,2026-04-19T00:00:00
PAY-00000286,INV-00000325,CUST-00019,9181.58,USD,stripe,success,2026-05-18T00:00:00,2026-05-18T00:00:00
PAY-00000287,INV-00000326,CUST-00020,2726.28,USD,stripe,success,2023-12-02T00:00:00,2023-12-02T00:00:00
PAY-00000288,INV-00000327,CUST-00020,2726.28,USD,paypal,success,2023-12-29T00:00:00,2023-12-29T00:00:00
PAY-00000289,INV-00000328,CUST-00020,2726.28,USD,stripe,success,2024-02-02T00:00:00,2024-02-02T00:00:00
PAY-00000290,INV-00000329,CUST-00020,2726.28,USD,paypal,success,2024-02-19T00:00:00,2024-02-19T00:00:00
PAY-00000291,INV-00000330,CUST-00020,2726.28,USD,credit_card,success,2024-03-29T00:00:00,2024-03-29T00:00:00
PAY-00000292,INV-00000331,CUST-00020,2726.28,USD,credit_card,success,2024-05-03T00:00:00,2024-05-03T00:00:00
PAY-00000293,INV-00000332,CUST-00020,0.0,USD,paypal,failed,,2024-05-23T00:00:00
PAY-00000294,INV-00000333,CUST-00020,2726.28,USD,bank_transfer,success,2024-07-02T00:00:00,2024-07-02T00:00:00
PAY-00000295,INV-00000334,CUST-00020,2726.28,USD,bank_transfer,success,2024-07-31T00:00:00,2024-07-31T00:00:00
PAY-00000296,INV-00000335,CUST-00020,2726.28,USD,bank_transfer,success,2024-08-29T00:00:00,2024-08-29T00:00:00
PAY-00000297,INV-00000337,CUST-00020,2726.28,USD,paypal,success,2024-10-19T00:00:00,2024-10-19T00:00:00
PAY-00000298,INV-00000339,CUST-00020,2726.28,USD,credit_card,success,2024-12-15T00:00:00,2024-12-15T00:00:00
PAY-00000299,INV-00000340,CUST-00020,2726.28,USD,credit_card,success,2025-01-21T00:00:00,2025-01-21T00:00:00
PAY-00000300,INV-00000341,CUST-00020,2726.28,USD,paypal,success,2025-02-14T00:00:00,2025-02-14T00:00:00
PAY-00000301,INV-00000342,CUST-00020,2726.28,USD,credit_card,success,2025-03-15T00:00:00,2025-03-15T00:00:00
PAY-00000302,INV-00000343,CUST-00020,2726.28,USD,bank_transfer,success,2025-04-23T00:00:00,2025-04-23T00:00:00
PAY-00000303,INV-00000344,CUST-00020,2726.28,USD,credit_card,success,2025-05-19T00:00:00,2025-05-19T00:00:00
PAY-00000304,INV-00000345,CUST-00020,2726.28,USD,paypal,success,2025-06-14T00:00:00,2025-06-14T00:00:00
PAY-00000305,INV-00000346,CUST-00020,2726.28,USD,bank_transfer,success,2025-07-19T00:00:00,2025-07-19T00:00:00
PAY-00000306,INV-00000347,CUST-00020,2726.28,USD,credit_card,success,2025-08-25T00:00:00,2025-08-25T00:00:00
PAY-00000307,INV-00000348,CUST-00020,0.0,USD,paypal,failed,,2025-09-15T00:00:00
PAY-00000308,INV-00000349,CUST-00020,2726.28,USD,bank_transfer,success,2025-10-19T00:00:00,2025-10-19T00:00:00
PAY-00000309,INV-00000350,CUST-00020,2726.28,USD,bank_transfer,success,2025-11-14T00:00:00,2025-11-14T00:00:00
PAY-00000310,INV-00000351,CUST-00020,2726.28,USD,credit_card,success,2025-12-19T00:00:00,2025-12-19T00:00:00
PAY-00000311,INV-00000352,CUST-00020,2726.28,USD,stripe,success,2026-01-13T00:00:00,2026-01-13T00:00:00
PAY-00000312,INV-00000353,CUST-00020,0.0,USD,stripe,failed,,2026-02-10T00:00:00
PAY-00000313,INV-00000354,CUST-00020,2726.28,USD,paypal,success,2026-03-19T00:00:00,2026-03-19T00:00:00
PAY-00000314,INV-00000356,CUST-00020,0.0,USD,bank_transfer,failed,,2026-05-12T00:00:00
PAY-00000315,INV-00000357,CUST-00021,415.83,USD,paypal,success,2024-08-19T00:00:00,2024-08-19T00:00:00
PAY-00000316,INV-00000358,CUST-00021,415.83,USD,paypal,success,2024-09-20T00:00:00,2024-09-20T00:00:00
PAY-00000317,INV-00000359,CUST-00021,415.83,USD,paypal,success,2024-10-24T00:00:00,2024-10-24T00:00:00
PAY-00000318,INV-00000360,CUST-00021,415.83,USD,bank_transfer,success,2024-11-23T00:00:00,2024-11-23T00:00:00
PAY-00000319,INV-00000361,CUST-00021,415.83,USD,stripe,success,2024-12-19T00:00:00,2024-12-19T00:00:00
PAY-00000320,INV-00000362,CUST-00021,415.83,USD,stripe,success,2025-01-13T00:00:00,2025-01-13T00:00:00
PAY-00000321,INV-00000363,CUST-00021,415.83,USD,credit_card,success,2025-02-15T00:00:00,2025-02-15T00:00:00
PAY-00000322,INV-00000364,CUST-00021,415.83,USD,stripe,success,2025-03-12T00:00:00,2025-03-12T00:00:00
PAY-00000323,INV-00000365,CUST-00021,415.83,USD,paypal,success,2025-04-24T00:00:00,2025-04-24T00:00:00
PAY-00000324,INV-00000366,CUST-00021,415.83,USD,paypal,success,2025-05-19T00:00:00,2025-05-19T00:00:00
PAY-00000325,INV-00000367,CUST-00021,415.83,USD,paypal,success,2025-06-11T00:00:00,2025-06-11T00:00:00
PAY-00000326,INV-00000368,CUST-00021,415.83,USD,paypal,success,2025-07-22T00:00:00,2025-07-22T00:00:00
PAY-00000327,INV-00000369,CUST-00021,415.83,USD,stripe,success,2025-08-09T00:00:00,2025-08-09T00:00:00
PAY-00000328,INV-00000370,CUST-00021,415.83,USD,credit_card,success,2025-09-10T00:00:00,2025-09-10T00:00:00
PAY-00000329,INV-00000371,CUST-00021,415.83,USD,stripe,success,2025-10-12T00:00:00,2025-10-12T00:00:00
PAY-00000330,INV-00000372,CUST-00021,415.83,USD,stripe,success,2025-11-14T00:00:00,2025-11-14T00:00:00
PAY-00000331,INV-00000373,CUST-00021,415.83,USD,paypal,success,2025-12-12T00:00:00,2025-12-12T00:00:00
PAY-00000332,INV-00000374,CUST-00021,415.83,USD,paypal,success,2026-01-20T00:00:00,2026-01-20T00:00:00
PAY-00000333,INV-00000375,CUST-00021,0.0,USD,paypal,failed,,2026-02-07T00:00:00
PAY-00000334,INV-00000376,CUST-00021,415.83,USD,stripe,success,2026-03-17T00:00:00,2026-03-17T00:00:00
PAY-00000335,INV-00000378,CUST-00021,415.83,USD,credit_card,success,2026-05-14T00:00:00,2026-05-14T00:00:00
PAY-00000336,INV-00000379,CUST-00022,6766.11,USD,bank_transfer,success,2023-10-11T00:00:00,2023-10-11T00:00:00
PAY-00000337,INV-00000380,CUST-00022,6766.11,USD,stripe,success,2023-11-02T00:00:00,2023-11-02T00:00:00
PAY-00000338,INV-00000381,CUST-00022,6766.11,USD,paypal,success,2023-12-10T00:00:00,2023-12-10T00:00:00
PAY-00000339,INV-00000382,CUST-00022,6766.11,USD,stripe,success,2024-01-10T00:00:00,2024-01-10T00:00:00
PAY-00000340,INV-00000383,CUST-00022,6766.11,USD,paypal,success,2024-02-02T00:00:00,2024-02-02T00:00:00
PAY-00000341,INV-00000384,CUST-00022,6766.11,USD,credit_card,success,2024-03-12T00:00:00,2024-03-12T00:00:00
PAY-00000342,INV-00000385,CUST-00022,6766.11,USD,credit_card,success,2024-04-11T00:00:00,2024-04-11T00:00:00
PAY-00000343,INV-00000386,CUST-00022,6766.11,USD,bank_transfer,success,2024-05-11T00:00:00,2024-05-11T00:00:00
PAY-00000344,INV-00000387,CUST-00022,6766.11,USD,credit_card,success,2024-06-03T00:00:00,2024-06-03T00:00:00
PAY-00000345,INV-00000388,CUST-00022,6766.11,USD,paypal,success,2024-07-12T00:00:00,2024-07-12T00:00:00
PAY-00000346,INV-00000389,CUST-00022,6766.11,USD,paypal,success,2024-08-08T00:00:00,2024-08-08T00:00:00
PAY-00000347,INV-00000390,CUST-00022,6766.11,USD,paypal,success,2024-09-04T00:00:00,2024-09-04T00:00:00
PAY-00000348,INV-00000391,CUST-00022,6766.11,USD,stripe,success,2024-10-03T00:00:00,2024-10-03T00:00:00
PAY-00000349,INV-00000392,CUST-00022,6766.11,USD,bank_transfer,success,2024-11-04T00:00:00,2024-11-04T00:00:00
PAY-00000350,INV-00000393,CUST-00022,6766.11,USD,paypal,success,2024-11-29T00:00:00,2024-11-29T00:00:00
PAY-00000351,INV-00000395,CUST-00022,6766.11,USD,credit_card,success,2025-01-25T00:00:00,2025-01-25T00:00:00
PAY-00000352,INV-00000396,CUST-00022,6766.11,USD,bank_transfer,success,2025-02-25T00:00:00,2025-02-25T00:00:00
PAY-00000353,INV-00000397,CUST-00022,6766.11,USD,credit_card,success,2025-03-29T00:00:00,2025-03-29T00:00:00
PAY-00000354,INV-00000398,CUST-00022,6766.11,USD,paypal,success,2025-05-02T00:00:00,2025-05-02T00:00:00
PAY-00000355,INV-00000399,CUST-00022,6766.11,USD,credit_card,success,2025-05-26T00:00:00,2025-05-26T00:00:00
PAY-00000356,INV-00000400,CUST-00022,6766.11,USD,stripe,success,2025-06-28T00:00:00,2025-06-28T00:00:00
PAY-00000357,INV-00000401,CUST-00022,6766.11,USD,credit_card,success,2025-08-05T00:00:00,2025-08-05T00:00:00
PAY-00000358,INV-00000402,CUST-00022,6766.11,USD,bank_transfer,success,2025-08-28T00:00:00,2025-08-28T00:00:00
PAY-00000359,INV-00000403,CUST-00022,6766.11,USD,paypal,success,2025-09-29T00:00:00,2025-09-29T00:00:00
PAY-00000360,INV-00000404,CUST-00022,6766.11,USD,bank_transfer,success,2025-10-24T00:00:00,2025-10-24T00:00:00
PAY-00000361,INV-00000405,CUST-00022,0.0,USD,bank_transfer,failed,,2025-11-22T00:00:00
PAY-00000362,INV-00000406,CUST-00022,6766.11,USD,bank_transfer,success,2026-01-02T00:00:00,2026-01-02T00:00:00
PAY-00000363,INV-00000407,CUST-00022,6766.11,USD,paypal,success,2026-01-31T00:00:00,2026-01-31T00:00:00
PAY-00000364,INV-00000409,CUST-00022,6766.11,USD,credit_card,success,2026-03-23T00:00:00,2026-03-23T00:00:00
PAY-00000365,INV-00000410,CUST-00022,6766.11,USD,bank_transfer,success,2026-04-30T00:00:00,2026-04-30T00:00:00
PAY-00000366,INV-00000411,CUST-00022,6766.11,USD,stripe,success,2026-05-21T00:00:00,2026-05-21T00:00:00
PAY-00000367,INV-00000413,CUST-00023,76.62,USD,paypal,success,2025-04-20T00:00:00,2025-04-20T00:00:00
PAY-00000368,INV-00000414,CUST-00023,76.62,USD,credit_card,success,2025-05-24T00:00:00,2025-05-24T00:00:00
PAY-00000369,INV-00000415,CUST-00023,76.62,USD,bank_transfer,success,2025-06-28T00:00:00,2025-06-28T00:00:00
PAY-00000370,INV-00000416,CUST-00023,76.62,USD,stripe,success,2025-07-17T00:00:00,2025-07-17T00:00:00
PAY-00000371,INV-00000418,CUST-00023,76.62,USD,paypal,success,2025-09-13T00:00:00,2025-09-13T00:00:00
PAY-00000372,INV-00000419,CUST-00023,76.62,USD,paypal,success,2025-10-18T00:00:00,2025-10-18T00:00:00
PAY-00000373,INV-00000420,CUST-00023,76.62,USD,bank_transfer,success,2025-11-21T00:00:00,2025-11-21T00:00:00
PAY-00000374,INV-00000421,CUST-00023,76.62,USD,credit_card,success,2025-12-17T00:00:00,2025-12-17T00:00:00
PAY-00000375,INV-00000422,CUST-00023,76.62,USD,stripe,success,2026-01-19T00:00:00,2026-01-19T00:00:00
PAY-00000376,INV-00000423,CUST-00023,76.62,USD,stripe,success,2026-02-10T00:00:00,2026-02-10T00:00:00
PAY-00000377,INV-00000424,CUST-00023,0.0,USD,credit_card,failed,,2026-03-12T00:00:00
PAY-00000378,INV-00000426,CUST-00023,76.62,USD,bank_transfer,success,2026-05-13T00:00:00,2026-05-13T00:00:00
PAY-00000379,INV-00000427,CUST-00024,666.33,USD,credit_card,success,2025-09-21T00:00:00,2025-09-21T00:00:00
PAY-00000380,INV-00000428,CUST-00024,666.33,USD,paypal,success,2025-10-20T00:00:00,2025-10-20T00:00:00
PAY-00000381,INV-00000429,CUST-00024,666.33,USD,paypal,success,2025-11-27T00:00:00,2025-11-27T00:00:00
PAY-00000382,INV-00000431,CUST-00024,666.33,USD,paypal,success,2026-01-25T00:00:00,2026-01-25T00:00:00
PAY-00000383,INV-00000432,CUST-00024,666.33,USD,stripe,success,2026-02-17T00:00:00,2026-02-17T00:00:00
PAY-00000384,INV-00000433,CUST-00024,666.33,USD,credit_card,success,2026-03-17T00:00:00,2026-03-17T00:00:00
PAY-00000385,INV-00000435,CUST-00024,666.33,USD,bank_transfer,success,2026-05-24T00:00:00,2026-05-24T00:00:00
PAY-00000386,INV-00000436,CUST-00025,1956.83,USD,bank_transfer,success,2023-07-23T00:00:00,2023-07-23T00:00:00
PAY-00000387,INV-00000437,CUST-00025,1956.83,USD,stripe,success,2023-08-25T00:00:00,2023-08-25T00:00:00
PAY-00000388,INV-00000438,CUST-00025,1956.83,USD,credit_card,success,2023-09-17T00:00:00,2023-09-17T00:00:00
PAY-00000389,INV-00000439,CUST-00025,1956.83,USD,stripe,success,2023-10-20T00:00:00,2023-10-20T00:00:00
PAY-00000390,INV-00000440,CUST-00025,1956.83,USD,bank_transfer,success,2023-11-20T00:00:00,2023-11-20T00:00:00
PAY-00000391,INV-00000441,CUST-00025,0.0,USD,paypal,failed,,2023-12-14T00:00:00
PAY-00000392,INV-00000442,CUST-00025,1956.83,USD,credit_card,success,2024-01-15T00:00:00,2024-01-15T00:00:00
PAY-00000393,INV-00000443,CUST-00025,1956.83,USD,credit_card,success,2024-02-08T00:00:00,2024-02-08T00:00:00
PAY-00000394,INV-00000444,CUST-00025,0.0,USD,paypal,failed,,2024-03-14T00:00:00
PAY-00000395,INV-00000445,CUST-00025,1956.83,USD,stripe,success,2024-04-18T00:00:00,2024-04-18T00:00:00
PAY-00000396,INV-00000448,CUST-00025,1956.83,USD,bank_transfer,success,2024-07-12T00:00:00,2024-07-12T00:00:00
PAY-00000397,INV-00000449,CUST-00025,1956.83,USD,stripe,success,2024-08-19T00:00:00,2024-08-19T00:00:00
PAY-00000398,INV-00000450,CUST-00025,1956.83,USD,credit_card,success,2024-09-15T00:00:00,2024-09-15T00:00:00
PAY-00000399,INV-00000452,CUST-00025,1956.83,USD,paypal,success,2024-11-19T00:00:00,2024-11-19T00:00:00
PAY-00000400,INV-00000453,CUST-00025,1956.83,USD,bank_transfer,success,2024-12-09T00:00:00,2024-12-09T00:00:00
PAY-00000401,INV-00000454,CUST-00025,1956.83,USD,bank_transfer,success,2025-01-06T00:00:00,2025-01-06T00:00:00
PAY-00000402,INV-00000455,CUST-00025,1956.83,USD,paypal,success,2025-02-08T00:00:00,2025-02-08T00:00:00
PAY-00000403,INV-00000456,CUST-00025,1956.83,USD,credit_card,success,2025-03-19T00:00:00,2025-03-19T00:00:00
PAY-00000404,INV-00000457,CUST-00025,1956.83,USD,paypal,success,2025-04-04T00:00:00,2025-04-04T00:00:00
PAY-00000405,INV-00000458,CUST-00025,1956.83,USD,credit_card,success,2025-05-16T00:00:00,2025-05-16T00:00:00
PAY-00000406,INV-00000459,CUST-00025,1956.83,USD,paypal,success,2025-06-17T00:00:00,2025-06-17T00:00:00
PAY-00000407,INV-00000460,CUST-00025,1956.83,USD,stripe,success,2025-07-08T00:00:00,2025-07-08T00:00:00
PAY-00000408,INV-00000461,CUST-00025,1956.83,USD,bank_transfer,success,2025-08-05T00:00:00,2025-08-05T00:00:00
PAY-00000409,INV-00000462,CUST-00025,0.0,USD,credit_card,failed,,2025-09-01T00:00:00
PAY-00000410,INV-00000463,CUST-00025,1956.83,USD,stripe,success,2025-10-15T00:00:00,2025-10-15T00:00:00
PAY-00000411,INV-00000464,CUST-00025,1956.83,USD,stripe,success,2025-11-09T00:00:00,2025-11-09T00:00:00
PAY-00000412,INV-00000465,CUST-00025,1956.83,USD,paypal,success,2025-12-06T00:00:00,2025-12-06T00:00:00
PAY-00000413,INV-00000466,CUST-00025,1956.83,USD,paypal,success,2026-01-10T00:00:00,2026-01-10T00:00:00
PAY-00000414,INV-00000467,CUST-00025,1956.83,USD,paypal,success,2026-02-09T00:00:00,2026-02-09T00:00:00
PAY-00000415,INV-00000468,CUST-00025,1956.83,USD,paypal,success,2026-03-13T00:00:00,2026-03-13T00:00:00
PAY-00000416,INV-00000469,CUST-00025,1956.83,USD,stripe,success,2026-04-04T00:00:00,2026-04-04T00:00:00
PAY-00000417,INV-00000470,CUST-00025,1956.83,USD,credit_card,success,2026-05-07T00:00:00,2026-05-07T00:00:00
PAY-00000418,INV-00000471,CUST-00025,1956.83,USD,credit_card,success,2026-06-03T00:00:00,2026-06-03T00:00:00
PAY-00000419,INV-00000472,CUST-00026,1761.5,USD,stripe,success,2024-07-27T00:00:00,2024-07-27T00:00:00
PAY-00000420,INV-00000473,CUST-00026,1761.5,USD,paypal,success,2024-08-18T00:00:00,2024-08-18T00:00:00
PAY-00000421,INV-00000474,CUST-00026,1761.5,USD,paypal,success,2024-09-14T00:00:00,2024-09-14T00:00:00
PAY-00000422,INV-00000475,CUST-00026,1761.5,USD,bank_transfer,success,2024-10-23T00:00:00,2024-10-23T00:00:00
PAY-00000423,INV-00000477,CUST-00026,1761.5,USD,bank_transfer,success,2024-12-22T00:00:00,2024-12-22T00:00:00
PAY-00000424,INV-00000478,CUST-00026,1761.5,USD,bank_transfer,success,2025-01-11T00:00:00,2025-01-11T00:00:00
PAY-00000425,INV-00000479,CUST-00026,1761.5,USD,paypal,success,2025-02-15T00:00:00,2025-02-15T00:00:00
PAY-00000426,INV-00000480,CUST-00026,1761.5,USD,credit_card,success,2025-03-14T00:00:00,2025-03-14T00:00:00
PAY-00000427,INV-00000481,CUST-00026,1761.5,USD,credit_card,success,2025-04-14T00:00:00,2025-04-14T00:00:00
PAY-00000428,INV-00000482,CUST-00026,1761.5,USD,stripe,success,2025-05-13T00:00:00,2025-05-13T00:00:00
PAY-00000429,INV-00000483,CUST-00026,1761.5,USD,credit_card,success,2025-06-12T00:00:00,2025-06-12T00:00:00
PAY-00000430,INV-00000484,CUST-00026,1761.5,USD,credit_card,success,2025-07-10T00:00:00,2025-07-10T00:00:00
