account_id,customer_id,account_type,balance,currency,status,opened_at,created_at,updated_at
ACC-00000199,FIN-000138,premium,40061.23,USD,dormant,2025-07-18T04:24:17,2025-07-18T04:24:17,2026-06-29T14:46:10.599903
ACC-00000200,FIN-000139,premium,48672.71,USD,active,2025-09-01T03:22:41,2025-09-01T03:22:41,2026-06-29T14:46:10.599966
ACC-00000201,FIN-000139,business,14455.76,USD,active,2025-08-06T03:42:32,2025-08-06T03:42:32,2026-06-29T14:46:10.599988
ACC-00000202,FIN-000140,premium,31164.09,USD,active,2025-11-28T14:07:55,2025-11-28T14:07:55,2026-06-29T14:46:10.600052
ACC-00000203,FIN-000141,premium,45833.17,USD,active,2026-02-20T14:34:08,2026-02-20T14:34:08,2026-06-29T14:46:10.600113
ACC-00000204,FIN-000142,premium,8250.59,USD,frozen,2026-06-10T14:48:08,2026-06-10T14:48:08,2026-06-29T14:46:10.600175
ACC-00000205,FIN-000143,savings,46752.78,USD,closed,2025-10-02T01:00:43,2025-10-02T01:00:43,2026-06-29T14:46:10.600238
ACC-00000206,FIN-000143,savings,9753.42,USD,active,2025-06-14T15:59:45,2025-06-14T15:59:45,2026-06-29T14:46:10.600261
ACC-00000207,FIN-000144,premium,38311.43,USD,active,2026-06-08T15:18:26,2026-06-08T15:18:26,2026-06-29T14:46:10.600331
ACC-00000208,FIN-000145,savings,35639.98,USD,active,2024-05-29T08:32:18,2024-05-29T08:32:18,2026-06-29T14:46:10.600395
ACC-00000209,FIN-000146,current,47935.67,USD,active,2026-03-19T03:00:50,2026-03-19T03:00:50,2026-06-29T14:46:10.600457
ACC-00000210,FIN-000146,savings,43293.85,USD,dormant,2025-06-13T05:01:10,2025-06-13T05:01:10,2026-06-29T14:46:10.600480
ACC-00000211,FIN-000147,business,4655.0,USD,active,2026-03-14T23:21:09,2026-03-14T23:21:09,2026-06-29T14:46:10.600543
ACC-00000212,FIN-000148,savings,804.4,USD,closed,2026-01-16T03:53:51,2026-01-16T03:53:51,2026-06-29T14:46:10.600629
ACC-00000213,FIN-000149,business,13614.94,USD,active,2025-10-05T22:46:56,2025-10-05T22:46:56,2026-06-29T14:46:10.600701
ACC-00000214,FIN-000150,premium,49018.38,USD,active,2024-12-03T07:44:09,2024-12-03T07:44:09,2026-06-29T14:46:10.600764
ACC-00000215,FIN-000151,current,12725.16,USD,active,2026-01-12T10:15:09,2026-01-12T10:15:09,2026-06-29T14:46:10.600827
ACC-00000216,FIN-000151,premium,11165.69,USD,active,2026-04-09T15:29:27,2026-04-09T15:29:27,2026-06-29T14:46:10.600849
ACC-00000217,FIN-000152,business,43791.43,USD,dormant,2026-02-28T03:48:30,2026-02-28T03:48:30,2026-06-29T14:46:10.600914
ACC-00000218,FIN-000153,savings,7391.98,USD,dormant,2025-02-25T12:53:35,2025-02-25T12:53:35,2026-06-29T14:46:10.600977
ACC-00000219,FIN-000154,business,33123.02,USD,closed,2025-09-07T16:06:26,2025-09-07T16:06:26,2026-06-29T14:46:10.601040
ACC-00000220,FIN-000155,business,21928.92,USD,active,2025-04-10T18:54:48,2025-04-10T18:54:48,2026-06-29T14:46:10.601102
ACC-00000221,FIN-000156,current,26190.33,USD,dormant,2025-10-29T17:34:15,2025-10-29T17:34:15,2026-06-29T14:46:10.601164
ACC-00000222,FIN-000156,premium,10054.63,USD,active,2026-01-18T03:53:23,2026-01-18T03:53:23,2026-06-29T14:46:10.601186
ACC-00000223,FIN-000157,business,4741.04,USD,active,2025-11-16T04:46:43,2025-11-16T04:46:43,2026-06-29T14:46:10.601250
ACC-00000224,FIN-000158,current,13611.71,USD,active,2025-11-08T17:51:03,2025-11-08T17:51:03,2026-06-29T14:46:10.601313
ACC-00000225,FIN-000159,savings,6010.67,USD,frozen,2025-10-21T21:30:09,2025-10-21T21:30:09,2026-06-29T14:46:10.601375
ACC-00000226,FIN-000160,savings,19001.99,USD,active,2025-07-20T20:38:18,2025-07-20T20:38:18,2026-06-29T14:46:10.601437
ACC-00000227,FIN-000160,current,9762.46,USD,active,2026-02-26T19:06:53,2026-02-26T19:06:53,2026-06-29T14:46:10.601458
ACC-00000228,FIN-000161,premium,6165.66,USD,dormant,2025-05-23T06:07:41,2025-05-23T06:07:41,2026-06-29T14:46:10.601521
ACC-00000229,FIN-000162,current,13393.02,USD,active,2026-06-18T13:42:25,2026-06-18T13:42:25,2026-06-29T14:46:10.601584
ACC-00000230,FIN-000162,premium,30835.99,USD,dormant,2026-02-10T20:36:19,2026-02-10T20:36:19,2026-06-29T14:46:10.601606
ACC-00000231,FIN-000163,business,34642.01,USD,dormant,2025-12-14T19:09:21,2025-12-14T19:09:21,2026-06-29T14:46:10.601669
ACC-00000232,FIN-000163,premium,19531.58,USD,dormant,2026-04-25T00:26:48,2026-04-25T00:26:48,2026-06-29T14:46:10.601692
ACC-00000233,FIN-000164,premium,43280.89,USD,active,2026-03-18T13:11:05,2026-03-18T13:11:05,2026-06-29T14:46:10.601755
ACC-00000234,FIN-000165,business,5862.36,USD,active,2025-10-01T11:02:53,2025-10-01T11:02:53,2026-06-29T14:46:10.601819
ACC-00000235,FIN-000165,business,16193.27,USD,frozen,2025-08-25T14:35:21,2025-08-25T14:35:21,2026-06-29T14:46:10.601841
ACC-00000236,FIN-000166,current,9075.97,USD,active,2025-11-08T02:48:20,2025-11-08T02:48:20,2026-06-29T14:46:10.601905
ACC-00000237,FIN-000166,premium,10052.62,USD,active,2025-10-02T01:29:56,2025-10-02T01:29:56,2026-06-29T14:46:10.601927
ACC-00000238,FIN-000167,premium,9779.79,USD,active,2025-05-01T00:36:22,2025-05-01T00:36:22,2026-06-29T14:46:10.601991
ACC-00000239,FIN-000167,business,20545.65,USD,dormant,2025-08-09T10:27:34,2025-08-09T10:27:34,2026-06-29T14:46:10.602014
ACC-00000240,FIN-000168,current,36418.93,USD,active,2025-07-22T01:34:18,2025-07-22T01:34:18,2026-06-29T14:46:10.602076
ACC-00000241,FIN-000168,current,9439.01,USD,active,2025-09-30T13:19:49,2025-09-30T13:19:49,2026-06-29T14:46:10.602098
ACC-00000242,FIN-000169,current,5547.26,USD,active,2026-05-31T07:31:21,2026-05-31T07:31:21,2026-06-29T14:46:10.602162
ACC-00000243,FIN-000169,current,34896.68,USD,dormant,2026-05-16T17:19:28,2026-05-16T17:19:28,2026-06-29T14:46:10.602184
ACC-00000244,FIN-000170,business,38239.65,USD,active,2026-06-23T01:45:37,2026-06-23T01:45:37,2026-06-29T14:46:10.602246
ACC-00000245,FIN-000170,premium,42344.64,USD,dormant,2025-12-09T17:07:22,2025-12-09T17:07:22,2026-06-29T14:46:10.602267
ACC-00000246,FIN-000171,savings,21203.47,USD,dormant,2026-05-27T23:01:54,2026-05-27T23:01:54,2026-06-29T14:46:10.602331
ACC-00000247,FIN-000171,savings,45939.01,USD,active,2026-06-16T05:45:48,2026-06-16T05:45:48,2026-06-29T14:46:10.602353
ACC-00000248,FIN-000172,current,13405.64,USD,active,2024-07-29T06:02:39,2024-07-29T06:02:39,2026-06-29T14:46:10.602417
ACC-00000249,FIN-000173,current,27832.41,USD,active,2025-10-11T10:25:54,2025-10-11T10:25:54,2026-06-29T14:46:10.602478
ACC-00000250,FIN-000174,business,42301.47,USD,closed,2025-05-10T00:48:56,2025-05-10T00:48:56,2026-06-29T14:46:10.602541
ACC-00000251,FIN-000174,premium,26845.97,USD,dormant,2025-10-18T20:25:55,2025-10-18T20:25:55,2026-06-29T14:46:10.602562
ACC-00000252,FIN-000175,premium,21470.82,USD,dormant,2025-01-02T17:10:14,2025-01-02T17:10:14,2026-06-29T14:46:10.602627
ACC-00000253,FIN-000175,savings,12792.86,USD,active,2025-01-17T22:41:59,2025-01-17T22:41:59,2026-06-29T14:46:10.602649
ACC-00000254,FIN-000175,premium,47274.76,USD,closed,2025-01-09T19:09:53,2025-01-09T19:09:53,2026-06-29T14:46:10.602677
ACC-00000255,FIN-000176,savings,37461.43,USD,active,2026-05-11T20:50:34,2026-05-11T20:50:34,2026-06-29T14:46:10.602744
ACC-00000256,FIN-000177,business,23400.64,USD,active,2026-02-01T21:09:02,2026-02-01T21:09:02,2026-06-29T14:46:10.602807
ACC-00000257,FIN-000177,premium,5287.54,USD,active,2025-07-04T20:58:52,2025-07-04T20:58:52,2026-06-29T14:46:10.602828
ACC-00000258,FIN-000178,savings,29086.59,USD,dormant,2024-11-21T15:50:53,2024-11-21T15:50:53,2026-06-29T14:46:10.602909
ACC-00000259,FIN-000178,current,43017.66,USD,dormant,2025-07-20T08:54:47,2025-07-20T08:54:47,2026-06-29T14:46:10.602931
ACC-00000260,FIN-000179,business,18083.76,USD,dormant,2026-03-08T06:25:38,2026-03-08T06:25:38,2026-06-29T14:46:10.602994
ACC-00000261,FIN-000179,business,47818.05,USD,active,2026-05-02T05:45:45,2026-05-02T05:45:45,2026-06-29T14:46:10.603016
ACC-00000262,FIN-000180,savings,17441.34,USD,active,2025-09-27T18:41:34,2025-09-27T18:41:34,2026-06-29T14:46:10.603081
ACC-00000263,FIN-000181,premium,11278.65,USD,active,2026-04-12T13:06:38,2026-04-12T13:06:38,2026-06-29T14:46:10.603144
ACC-00000264,FIN-000182,savings,22238.57,USD,frozen,2025-07-15T14:34:09,2025-07-15T14:34:09,2026-06-29T14:46:10.603206
ACC-00000265,FIN-000182,current,47176.75,USD,active,2026-01-12T02:13:20,2026-01-12T02:13:20,2026-06-29T14:46:10.603228
ACC-00000266,FIN-000183,savings,12856.15,USD,closed,2025-05-18T00:20:44,2025-05-18T00:20:44,2026-06-29T14:46:10.603290
ACC-00000267,FIN-000184,current,42742.38,USD,active,2026-04-28T16:21:17,2026-04-28T16:21:17,2026-06-29T14:46:10.603351
ACC-00000268,FIN-000184,premium,13741.16,USD,active,2025-10-06T21:46:29,2025-10-06T21:46:29,2026-06-29T14:46:10.603372
ACC-00000269,FIN-000184,business,30306.8,USD,active,2025-05-13T12:29:44,2025-05-13T12:29:44,2026-06-29T14:46:10.603393
ACC-00000270,FIN-000185,business,46705.15,USD,closed,2026-04-13T02:00:43,2026-04-13T02:00:43,2026-06-29T14:46:10.603460
ACC-00000271,FIN-000185,business,15144.17,USD,active,2025-10-24T21:54:07,2025-10-24T21:54:07,2026-06-29T14:46:10.603481
ACC-00000272,FIN-000185,savings,49836.04,USD,dormant,2026-01-16T04:46:29,2026-01-16T04:46:29,2026-06-29T14:46:10.603502
ACC-00000273,FIN-000186,savings,15323.33,USD,dormant,2025-12-19T01:59:05,2025-12-19T01:59:05,2026-06-29T14:46:10.603567
ACC-00000274,FIN-000186,current,45547.04,USD,active,2026-03-27T01:53:05,2026-03-27T01:53:05,2026-06-29T14:46:10.603590
ACC-00000275,FIN-000186,current,11696.95,USD,active,2026-04-15T21:35:53,2026-04-15T21:35:53,2026-06-29T14:46:10.603610
ACC-00000276,FIN-000187,premium,29315.47,USD,closed,2025-07-30T12:31:18,2025-07-30T12:31:18,2026-06-29T14:46:10.603676
ACC-00000277,FIN-000187,current,17391.17,USD,active,2024-11-16T17:20:19,2024-11-16T17:20:19,2026-06-29T14:46:10.603698
ACC-00000278,FIN-000187,current,22700.44,USD,active,2026-05-14T06:31:41,2026-05-14T06:31:41,2026-06-29T14:46:10.603720
ACC-00000279,FIN-000188,premium,39103.98,USD,dormant,2026-06-14T23:34:56,2026-06-14T23:34:56,2026-06-29T14:46:10.603784
ACC-00000280,FIN-000189,business,38757.75,USD,active,2024-09-13T12:26:48,2024-09-13T12:26:48,2026-06-29T14:46:10.603846
ACC-00000281,FIN-000190,premium,34431.71,USD,active,2026-01-28T05:32:24,2026-01-28T05:32:24,2026-06-29T14:46:10.603908
ACC-00000282,FIN-000191,current,42028.6,USD,dormant,2025-06-14T20:08:15,2025-06-14T20:08:15,2026-06-29T14:46:10.603970
ACC-00000283,FIN-000192,savings,27825.86,USD,active,2025-11-20T01:53:51,2025-11-20T01:53:51,2026-06-29T14:46:10.604033
ACC-00000284,FIN-000192,savings,25219.2,USD,active,2025-07-21T06:56:13,2025-07-21T06:56:13,2026-06-29T14:46:10.604055
ACC-00000285,FIN-000192,business,20977.62,USD,dormant,2026-04-13T23:54:13,2026-04-13T23:54:13,2026-06-29T14:46:10.604075
ACC-00000286,FIN-000193,current,12077.38,USD,dormant,2025-12-02T06:38:48,2025-12-02T06:38:48,2026-06-29T14:46:10.604140
ACC-00000287,FIN-000193,current,45407.29,USD,dormant,2026-01-02T15:28:42,2026-01-02T15:28:42,2026-06-29T14:46:10.604162
ACC-00000288,FIN-000194,savings,48730.29,USD,active,2026-03-21T15:16:33,2026-03-21T15:16:33,2026-06-29T14:46:10.604227
ACC-00000289,FIN-000195,current,13876.29,USD,active,2026-05-22T01:03:27,2026-05-22T01:03:27,2026-06-29T14:46:10.604289
ACC-00000290,FIN-000196,current,38161.39,USD,closed,2024-03-31T17:50:31,2024-03-31T17:50:31,2026-06-29T14:46:10.604353
ACC-00000291,FIN-000196,savings,13812.4,USD,active,2025-12-04T10:01:49,2025-12-04T10:01:49,2026-06-29T14:46:10.604375
ACC-00000292,FIN-000197,premium,40442.38,USD,active,2025-06-22T17:19:47,2025-06-22T17:19:47,2026-06-29T14:46:10.604439
ACC-00000293,FIN-000198,current,36458.67,USD,active,2026-06-19T21:12:53,2026-06-19T21:12:53,2026-06-29T14:46:10.604501
ACC-00000294,FIN-000199,savings,39142.31,USD,active,2024-10-02T12:11:28,2024-10-02T12:11:28,2026-06-29T14:46:10.604564
ACC-00000295,FIN-000200,savings,36263.49,USD,dormant,2025-08-21T23:05:24,2025-08-21T23:05:24,2026-06-29T14:46:10.604625
ACC-00000296,FIN-000201,premium,29006.02,USD,dormant,2025-07-04T11:30:53,2025-07-04T11:30:53,2026-06-29T14:46:10.604695
ACC-00000297,FIN-000201,business,35914.07,USD,dormant,2025-09-16T18:43:16,2025-09-16T18:43:16,2026-06-29T14:46:10.604717
ACC-00000298,FIN-000202,savings,21719.52,USD,active,2024-02-26T13:14:36,2024-02-26T13:14:36,2026-06-29T14:46:10.604780
ACC-00000299,FIN-000203,current,21541.95,USD,active,2025-11-28T15:50:45,2025-11-28T15:50:45,2026-06-29T14:46:10.604842
ACC-00000300,FIN-000204,business,39993.93,USD,active,2025-12-14T07:03:16,2025-12-14T07:03:16,2026-06-29T14:46:10.604904
ACC-00000301,FIN-000205,premium,10810.68,USD,active,2025-01-10T15:52:20,2025-01-10T15:52:20,2026-06-29T14:46:10.604966
ACC-00000302,FIN-000205,premium,23243.27,USD,active,2026-03-06T16:27:35,2026-03-06T16:27:35,2026-06-29T14:46:10.604988
ACC-00000303,FIN-000206,business,9452.95,USD,active,2026-01-17T15:27:16,2026-01-17T15:27:16,2026-06-29T14:46:10.605052
ACC-00000304,FIN-000207,business,27868.49,USD,dormant,2025-09-24T17:28:21,2025-09-24T17:28:21,2026-06-29T14:46:10.605114
ACC-00000305,FIN-000207,business,32680.95,USD,active,2025-09-10T21:57:07,2025-09-10T21:57:07,2026-06-29T14:46:10.605135
ACC-00000306,FIN-000208,current,28167.43,USD,active,2025-06-13T04:21:48,2025-06-13T04:21:48,2026-06-29T14:46:10.605198
ACC-00000307,FIN-000209,premium,24025.4,USD,active,2026-06-10T21:31:59,2026-06-10T21:31:59,2026-06-29T14:46:10.605260
ACC-00000308,FIN-000210,business,7674.22,USD,active,2026-02-22T15:43:30,2026-02-22T15:43:30,2026-06-29T14:46:10.605325
ACC-00000309,FIN-000211,premium,1891.06,USD,active,2025-09-11T20:27:56,2025-09-11T20:27:56,2026-06-29T14:46:10.605387
ACC-00000310,FIN-000212,savings,40641.12,USD,active,2026-05-07T12:16:30,2026-05-07T12:16:30,2026-06-29T14:46:10.605450
ACC-00000311,FIN-000213,premium,39593.26,USD,active,2025-09-29T22:33:37,2025-09-29T22:33:37,2026-06-29T14:46:10.605511
ACC-00000312,FIN-000213,business,48835.34,USD,active,2024-11-04T04:40:07,2024-11-04T04:40:07,2026-06-29T14:46:10.605532
ACC-00000313,FIN-000213,premium,35440.63,USD,active,2025-08-09T12:10:28,2025-08-09T12:10:28,2026-06-29T14:46:10.605552
ACC-00000314,FIN-000214,premium,2725.31,USD,dormant,2025-12-23T18:35:26,2025-12-23T18:35:26,2026-06-29T14:46:10.605615
ACC-00000315,FIN-000214,business,25750.42,USD,active,2025-09-06T22:54:21,2025-09-06T22:54:21,2026-06-29T14:46:10.605636
ACC-00000316,FIN-000215,business,28627.77,USD,active,2026-06-15T07:57:07,2026-06-15T07:57:07,2026-06-29T14:46:10.605700
ACC-00000317,FIN-000216,savings,19162.84,USD,dormant,2025-06-07T15:36:47,2025-06-07T15:36:47,2026-06-29T14:46:10.605762
ACC-00000318,FIN-000216,business,36606.82,USD,active,2024-03-04T04:21:54,2024-03-04T04:21:54,2026-06-29T14:46:10.605783
ACC-00000319,FIN-000217,savings,29574.55,USD,closed,2024-01-19T22:23:00,2024-01-19T22:23:00,2026-06-29T14:46:10.605846
ACC-00000320,FIN-000218,premium,41462.74,USD,active,2025-11-07T06:03:26,2025-11-07T06:03:26,2026-06-29T14:46:10.605908
ACC-00000321,FIN-000218,current,47524.58,USD,active,2026-01-09T19:38:05,2026-01-09T19:38:05,2026-06-29T14:46:10.605931
ACC-00000322,FIN-000219,savings,27100.95,USD,active,2024-05-05T19:32:49,2024-05-05T19:32:49,2026-06-29T14:46:10.605993
ACC-00000323,FIN-000219,premium,7226.54,USD,active,2026-04-14T05:56:01,2026-04-14T05:56:01,2026-06-29T14:46:10.606016
ACC-00000324,FIN-000219,current,35672.94,USD,active,2025-10-12T08:37:15,2025-10-12T08:37:15,2026-06-29T14:46:10.606037
ACC-00000325,FIN-000220,premium,16316.5,USD,active,2026-05-15T21:44:00,2026-05-15T21:44:00,2026-06-29T14:46:10.606101
ACC-00000326,FIN-000221,business,39924.45,USD,closed,2026-03-15T09:49:54,2026-03-15T09:49:54,2026-06-29T14:46:10.606164
ACC-00000327,FIN-000222,savings,25084.0,USD,active,2024-11-08T04:44:14,2024-11-08T04:44:14,2026-06-29T14:46:10.606226
ACC-00000328,FIN-000223,savings,34481.48,USD,active,2026-06-26T20:20:26,2026-06-26T20:20:26,2026-06-29T14:46:10.606287
ACC-00000329,FIN-000224,business,19574.82,USD,active,2025-10-21T02:23:28,2025-10-21T02:23:28,2026-06-29T14:46:10.606355
ACC-00000330,FIN-000225,business,19380.73,USD,dormant,2025-03-26T10:37:53,2025-03-26T10:37:53,2026-06-29T14:46:10.606417
ACC-00000331,FIN-000225,business,15299.38,USD,dormant,2025-11-17T00:10:19,2025-11-17T00:10:19,2026-06-29T14:46:10.606438
ACC-00000332,FIN-000226,premium,33007.19,USD,closed,2026-06-16T22:21:57,2026-06-16T22:21:57,2026-06-29T14:46:10.606502
ACC-00000333,FIN-000227,premium,32017.35,USD,active,2025-05-15T20:32:32,2025-05-15T20:32:32,2026-06-29T14:46:10.606565
ACC-00000334,FIN-000228,savings,4306.51,USD,active,2026-05-29T00:23:00,2026-05-29T00:23:00,2026-06-29T14:46:10.606629
ACC-00000335,FIN-000228,current,44179.97,USD,active,2026-03-28T10:55:02,2026-03-28T10:55:02,2026-06-29T14:46:10.606651
ACC-00000336,FIN-000229,premium,34131.19,USD,dormant,2026-01-12T09:41:24,2026-01-12T09:41:24,2026-06-29T14:46:10.606724
ACC-00000337,FIN-000229,savings,23800.61,USD,closed,2026-05-17T05:48:15,2026-05-17T05:48:15,2026-06-29T14:46:10.606746
ACC-00000338,FIN-000230,savings,8433.24,USD,closed,2025-06-11T15:39:35,2025-06-11T15:39:35,2026-06-29T14:46:10.606811
ACC-00000339,FIN-000230,savings,40953.81,USD,active,2025-09-08T07:35:28,2025-09-08T07:35:28,2026-06-29T14:46:10.606832
ACC-00000340,FIN-000231,business,26519.05,USD,active,2024-05-13T18:49:05,2024-05-13T18:49:05,2026-06-29T14:46:10.606897
ACC-00000341,FIN-000232,premium,34417.18,USD,closed,2024-07-17T10:09:37,2024-07-17T10:09:37,2026-06-29T14:46:10.606959
ACC-00000342,FIN-000232,savings,26966.4,USD,active,2025-04-05T11:34:10,2025-04-05T11:34:10,2026-06-29T14:46:10.606981
ACC-00000343,FIN-000232,premium,49633.15,USD,closed,2025-10-18T05:51:21,2025-10-18T05:51:21,2026-06-29T14:46:10.607001
ACC-00000344,FIN-000233,current,45658.38,USD,active,2026-02-11T09:46:11,2026-02-11T09:46:11,2026-06-29T14:46:10.607065
ACC-00000345,FIN-000233,premium,2610.45,USD,active,2024-12-07T18:15:22,2024-12-07T18:15:22,2026-06-29T14:46:10.607087
ACC-00000346,FIN-000234,savings,17579.27,USD,active,2025-09-29T00:26:41,2025-09-29T00:26:41,2026-06-29T14:46:10.607151
ACC-00000347,FIN-000235,savings,15571.07,USD,active,2025-12-15T06:28:08,2025-12-15T06:28:08,2026-06-29T14:46:10.607214
ACC-00000348,FIN-000235,premium,44928.89,USD,frozen,2026-04-26T03:42:55,2026-04-26T03:42:55,2026-06-29T14:46:10.607236
ACC-00000349,FIN-000236,current,3883.98,USD,active,2025-11-07T22:55:27,2025-11-07T22:55:27,2026-06-29T14:46:10.607301
ACC-00000350,FIN-000237,savings,45634.14,USD,active,2023-12-08T05:29:46,2023-12-08T05:29:46,2026-06-29T14:46:10.607364
ACC-00000351,FIN-000237,business,42478.59,USD,active,2024-04-05T00:14:57,2024-04-05T00:14:57,2026-06-29T14:46:10.607386
ACC-00000352,FIN-000238,current,7206.83,USD,active,2026-06-08T04:24:30,2026-06-08T04:24:30,2026-06-29T14:46:10.607449
ACC-00000353,FIN-000239,savings,19151.69,USD,active,2025-06-04T18:53:53,2025-06-04T18:53:53,2026-06-29T14:46:10.607513
ACC-00000354,FIN-000239,premium,3622.62,USD,dormant,2024-02-16T14:42:31,2024-02-16T14:42:31,2026-06-29T14:46:10.607536
ACC-00000355,FIN-000239,current,8965.46,USD,closed,2025-08-21T21:32:00,2025-08-21T21:32:00,2026-06-29T14:46:10.607556
ACC-00000356,FIN-000240,savings,19251.75,USD,frozen,2026-04-15T00:52:11,2026-04-15T00:52:11,2026-06-29T14:46:10.607621
ACC-00000357,FIN-000241,premium,15689.27,USD,active,2026-03-13T15:10:59,2026-03-13T15:10:59,2026-06-29T14:46:10.607685
ACC-00000358,FIN-000241,savings,48677.94,USD,active,2026-05-23T18:48:57,2026-05-23T18:48:57,2026-06-29T14:46:10.607707
ACC-00000359,FIN-000241,premium,18337.14,USD,active,2026-06-17T14:14:43,2026-06-17T14:14:43,2026-06-29T14:46:10.607728
ACC-00000360,FIN-000242,current,43857.27,USD,active,2023-08-21T23:40:09,2023-08-21T23:40:09,2026-06-29T14:46:10.607792
ACC-00000361,FIN-000242,premium,32109.81,USD,active,2024-04-04T04:25:01,2024-04-04T04:25:01,2026-06-29T14:46:10.607813
ACC-00000362,FIN-000242,current,8417.3,USD,dormant,2025-02-19T16:54:54,2025-02-19T16:54:54,2026-06-29T14:46:10.607834
ACC-00000363,FIN-000243,current,12845.12,USD,dormant,2024-11-28T05:15:02,2024-11-28T05:15:02,2026-06-29T14:46:10.607898
ACC-00000364,FIN-000244,savings,21255.88,USD,active,2026-06-20T12:04:16,2026-06-20T12:04:16,2026-06-29T14:46:10.607961
ACC-00000365,FIN-000245,current,46995.0,USD,active,2025-11-05T21:51:10,2025-11-05T21:51:10,2026-06-29T14:46:10.608023
ACC-00000366,FIN-000246,business,48019.85,USD,closed,2026-05-17T12:11:09,2026-05-17T12:11:09,2026-06-29T14:46:10.608086
ACC-00000367,FIN-000247,savings,43527.05,USD,active,2025-06-24T18:01:39,2025-06-24T18:01:39,2026-06-29T14:46:10.608160
ACC-00000368,FIN-000247,business,2055.1,USD,active,2026-04-11T00:45:08,2026-04-11T00:45:08,2026-06-29T14:46:10.608194
ACC-00000369,FIN-000248,savings,36161.75,USD,active,2025-12-20T12:03:34,2025-12-20T12:03:34,2026-06-29T14:46:10.608572
ACC-00000370,FIN-000249,savings,16752.87,USD,active,2026-05-22T06:23:37,2026-05-22T06:23:37,2026-06-29T14:46:10.608839
ACC-00000371,FIN-000250,savings,11965.65,USD,dormant,2026-04-21T19:42:03,2026-04-21T19:42:03,2026-06-29T14:46:10.609058
ACC-00000372,FIN-000251,current,16491.8,USD,dormant,2025-11-04T20:29:56,2025-11-04T20:29:56,2026-06-29T14:46:10.609189
ACC-00000373,FIN-000251,current,37112.44,USD,dormant,2026-04-12T13:02:21,2026-04-12T13:02:21,2026-06-29T14:46:10.609242
ACC-00000374,FIN-000252,savings,2726.69,USD,active,2026-05-26T14:29:20,2026-05-26T14:29:20,2026-06-29T14:46:10.609926
ACC-00000375,FIN-000253,current,9082.88,USD,active,2026-06-05T00:24:50,2026-06-05T00:24:50,2026-06-29T14:46:10.610190
ACC-00000376,FIN-000254,savings,32697.24,USD,active,2024-08-06T08:28:13,2024-08-06T08:28:13,2026-06-29T14:46:10.610389
ACC-00000377,FIN-000254,savings,47467.18,USD,active,2024-12-21T06:26:40,2024-12-21T06:26:40,2026-06-29T14:46:10.610441
