repayment_id,loan_id,customer_id,amount_due,amount_paid,status,due_date,paid_at,created_at
REP-00000216,LON-0000028,FIN-000109,4469.69,4469.69,late,2025-09-24,2025-10-06T22:33:33,2025-09-24T22:33:33
REP-00000217,LON-0000028,FIN-000109,4469.69,4469.69,late,2025-10-24,2025-11-12T22:33:33,2025-10-24T22:33:33
REP-00000218,LON-0000028,FIN-000109,4469.69,4469.69,paid,2025-11-23,2025-11-24T22:33:33,2025-11-23T22:33:33
REP-00000219,LON-0000028,FIN-000109,4469.69,4469.69,paid,2025-12-23,2025-12-24T22:33:33,2025-12-23T22:33:33
REP-00000220,LON-0000028,FIN-000109,4469.69,4469.69,paid,2026-01-22,2026-01-25T22:33:33,2026-01-22T22:33:33
REP-00000221,LON-0000029,FIN-000111,1320.83,1320.83,paid,2023-09-30,2023-10-03T12:24:22,2023-09-30T12:24:22
REP-00000222,LON-0000029,FIN-000111,1320.83,1320.83,paid,2023-10-30,2023-10-31T12:24:22,2023-10-30T12:24:22
REP-00000223,LON-0000029,FIN-000111,1320.83,1320.83,paid,2023-11-29,2023-11-30T12:24:22,2023-11-29T12:24:22
REP-00000224,LON-0000029,FIN-000111,1320.83,1320.83,paid,2023-12-29,2023-12-30T12:24:22,2023-12-29T12:24:22
REP-00000225,LON-0000029,FIN-000111,1320.83,1320.83,paid,2024-01-28,2024-01-31T12:24:22,2024-01-28T12:24:22
REP-00000226,LON-0000029,FIN-000111,1320.83,1320.83,paid,2024-02-27,2024-03-01T12:24:22,2024-02-27T12:24:22
REP-00000227,LON-0000030,FIN-000116,7679.64,7679.64,paid,2026-05-16,2026-05-17T08:51:36,2026-05-16T08:51:36
REP-00000228,LON-0000030,FIN-000116,7679.64,7679.64,paid,2026-06-15,2026-06-17T08:51:36,2026-06-15T08:51:36
REP-00000229,LON-0000031,FIN-000117,89.95,89.95,paid,2025-12-09,2025-12-11T07:43:54,2025-12-09T07:43:54
REP-00000230,LON-0000031,FIN-000117,89.95,89.95,paid,2026-01-08,2026-01-11T07:43:54,2026-01-08T07:43:54
REP-00000231,LON-0000031,FIN-000117,89.95,89.95,paid,2026-02-07,2026-02-07T07:43:54,2026-02-07T07:43:54
REP-00000232,LON-0000031,FIN-000117,89.95,89.95,paid,2026-03-09,2026-03-09T07:43:54,2026-03-09T07:43:54
REP-00000233,LON-0000031,FIN-000117,89.95,89.95,paid,2026-04-08,2026-04-10T07:43:54,2026-04-08T07:43:54
REP-00000234,LON-0000031,FIN-000117,89.95,89.95,paid,2026-05-08,2026-05-10T07:43:54,2026-05-08T07:43:54
REP-00000235,LON-0000031,FIN-000117,89.95,89.95,paid,2026-06-07,2026-06-08T07:43:54,2026-06-07T07:43:54
REP-00000236,LON-0000032,FIN-000119,2158.38,2158.38,paid,2024-11-12,2024-11-13T12:04:50,2024-11-12T12:04:50
REP-00000237,LON-0000032,FIN-000119,2158.38,2158.38,paid,2024-12-12,2024-12-13T12:04:50,2024-12-12T12:04:50
REP-00000238,LON-0000032,FIN-000119,2158.38,2158.38,late,2025-01-11,2025-01-16T12:04:50,2025-01-11T12:04:50
REP-00000239,LON-0000032,FIN-000119,2158.38,2158.38,paid,2025-02-10,2025-02-13T12:04:50,2025-02-10T12:04:50
REP-00000240,LON-0000032,FIN-000119,2158.38,2158.38,paid,2025-03-12,2025-03-14T12:04:50,2025-03-12T12:04:50
REP-00000241,LON-0000032,FIN-000119,2158.38,2158.38,late,2025-04-11,2025-04-19T12:04:50,2025-04-11T12:04:50
REP-00000242,LON-0000033,FIN-000127,302.8,302.8,paid,2025-08-17,2025-08-18T13:52:00,2025-08-17T13:52:00
REP-00000243,LON-0000033,FIN-000127,302.8,302.8,paid,2025-09-16,2025-09-17T13:52:00,2025-09-16T13:52:00
REP-00000244,LON-0000033,FIN-000127,302.8,302.8,paid,2025-10-16,2025-10-17T13:52:00,2025-10-16T13:52:00
REP-00000245,LON-0000033,FIN-000127,302.8,302.8,paid,2025-11-15,2025-11-15T13:52:00,2025-11-15T13:52:00
REP-00000246,LON-0000033,FIN-000127,302.8,302.8,paid,2025-12-15,2025-12-18T13:52:00,2025-12-15T13:52:00
REP-00000247,LON-0000033,FIN-000127,302.8,302.8,paid,2026-01-14,2026-01-16T13:52:00,2026-01-14T13:52:00
REP-00000248,LON-0000033,FIN-000127,302.8,302.8,late,2026-02-13,2026-03-14T13:52:00,2026-02-13T13:52:00
REP-00000249,LON-0000033,FIN-000127,302.8,302.8,paid,2026-03-15,2026-03-16T13:52:00,2026-03-15T13:52:00
REP-00000250,LON-0000033,FIN-000127,302.8,302.8,late,2026-04-14,2026-04-30T13:52:00,2026-04-14T13:52:00
REP-00000251,LON-0000033,FIN-000127,302.8,302.8,paid,2026-05-14,2026-05-16T13:52:00,2026-05-14T13:52:00
REP-00000252,LON-0000033,FIN-000127,302.8,302.8,paid,2026-06-13,2026-06-16T13:52:00,2026-06-13T13:52:00
REP-00000253,LON-0000034,FIN-000129,15525.83,15525.83,paid,2026-03-26,2026-03-29T13:06:03,2026-03-26T13:06:03
REP-00000254,LON-0000034,FIN-000129,15525.83,15525.83,paid,2026-04-25,2026-04-25T13:06:03,2026-04-25T13:06:03
REP-00000255,LON-0000034,FIN-000129,15525.83,15525.83,paid,2026-05-25,2026-05-26T13:06:03,2026-05-25T13:06:03
REP-00000256,LON-0000035,FIN-000133,3692.28,3692.28,paid,2024-11-08,2024-11-10T17:55:35,2024-11-08T17:55:35
REP-00000257,LON-0000035,FIN-000133,3692.28,3692.28,paid,2024-12-08,2024-12-11T17:55:35,2024-12-08T17:55:35
REP-00000258,LON-0000035,FIN-000133,3692.28,3692.28,paid,2025-01-07,2025-01-07T17:55:35,2025-01-07T17:55:35
REP-00000259,LON-0000035,FIN-000133,3692.28,3692.28,paid,2025-02-06,2025-02-09T17:55:35,2025-02-06T17:55:35
REP-00000260,LON-0000035,FIN-000133,3692.28,3692.28,paid,2025-03-08,2025-03-08T17:55:35,2025-03-08T17:55:35
REP-00000261,LON-0000035,FIN-000133,3692.28,3692.28,paid,2025-04-07,2025-04-09T17:55:35,2025-04-07T17:55:35
REP-00000262,LON-0000035,FIN-000133,3692.28,3692.28,paid,2025-05-07,2025-05-07T17:55:35,2025-05-07T17:55:35
REP-00000263,LON-0000035,FIN-000133,3692.28,3692.28,paid,2025-06-06,2025-06-07T17:55:35,2025-06-06T17:55:35
REP-00000264,LON-0000035,FIN-000133,3692.28,3692.28,paid,2025-07-06,2025-07-06T17:55:35,2025-07-06T17:55:35
REP-00000265,LON-0000035,FIN-000133,3692.28,3692.28,paid,2025-08-05,2025-08-06T17:55:35,2025-08-05T17:55:35
REP-00000266,LON-0000035,FIN-000133,3692.28,3692.28,paid,2025-09-04,2025-09-05T17:55:35,2025-09-04T17:55:35
REP-00000267,LON-0000035,FIN-000133,3692.28,3692.28,paid,2025-10-04,2025-10-04T17:55:35,2025-10-04T17:55:35
REP-00000268,LON-0000036,FIN-000134,540.58,540.58,paid,2024-06-16,2024-06-17T14:03:06,2024-06-16T14:03:06
REP-00000269,LON-0000036,FIN-000134,540.58,540.58,paid,2024-07-16,2024-07-16T14:03:06,2024-07-16T14:03:06
REP-00000270,LON-0000036,FIN-000134,540.58,540.58,paid,2024-08-15,2024-08-16T14:03:06,2024-08-15T14:03:06
REP-00000271,LON-0000036,FIN-000134,540.58,540.58,paid,2024-09-14,2024-09-14T14:03:06,2024-09-14T14:03:06
REP-00000272,LON-0000036,FIN-000134,540.58,540.58,late,2024-10-14,2024-10-22T14:03:06,2024-10-14T14:03:06
REP-00000273,LON-0000036,FIN-000134,540.58,540.58,paid,2024-11-13,2024-11-14T14:03:06,2024-11-13T14:03:06
REP-00000274,LON-0000036,FIN-000134,540.58,540.58,paid,2024-12-13,2024-12-15T14:03:06,2024-12-13T14:03:06
REP-00000275,LON-0000036,FIN-000134,540.58,540.58,paid,2025-01-12,2025-01-14T14:03:06,2025-01-12T14:03:06
REP-00000276,LON-0000036,FIN-000134,540.58,540.58,paid,2025-02-11,2025-02-14T14:03:06,2025-02-11T14:03:06
REP-00000277,LON-0000036,FIN-000134,540.58,540.58,paid,2025-03-13,2025-03-15T14:03:06,2025-03-13T14:03:06
REP-00000278,LON-0000036,FIN-000134,540.58,540.58,paid,2025-04-12,2025-04-15T14:03:06,2025-04-12T14:03:06
REP-00000279,LON-0000036,FIN-000134,540.58,540.58,paid,2025-05-12,2025-05-14T14:03:06,2025-05-12T14:03:06
REP-00000280,LON-0000036,FIN-000134,540.58,540.58,paid,2025-06-11,2025-06-14T14:03:06,2025-06-11T14:03:06
REP-00000281,LON-0000036,FIN-000134,540.58,540.58,late,2025-07-11,2025-08-07T14:03:06,2025-07-11T14:03:06
REP-00000282,LON-0000036,FIN-000134,540.58,540.58,paid,2025-08-10,2025-08-11T14:03:06,2025-08-10T14:03:06
REP-00000283,LON-0000036,FIN-000134,540.58,540.58,paid,2025-09-09,2025-09-11T14:03:06,2025-09-09T14:03:06
REP-00000284,LON-0000036,FIN-000134,540.58,540.58,paid,2025-10-09,2025-10-11T14:03:06,2025-10-09T14:03:06
REP-00000285,LON-0000036,FIN-000134,540.58,540.58,paid,2025-11-08,2025-11-11T14:03:06,2025-11-08T14:03:06
REP-00000286,LON-0000036,FIN-000134,540.58,540.58,paid,2025-12-08,2025-12-10T14:03:06,2025-12-08T14:03:06
REP-00000287,LON-0000036,FIN-000134,540.58,540.58,paid,2026-01-07,2026-01-08T14:03:06,2026-01-07T14:03:06
REP-00000288,LON-0000036,FIN-000134,540.58,540.58,paid,2026-02-06,2026-02-07T14:03:06,2026-02-06T14:03:06
REP-00000289,LON-0000036,FIN-000134,540.58,540.58,paid,2026-03-08,2026-03-09T14:03:06,2026-03-08T14:03:06
REP-00000290,LON-0000036,FIN-000134,540.58,540.58,paid,2026-04-07,2026-04-09T14:03:06,2026-04-07T14:03:06
REP-00000291,LON-0000036,FIN-000134,540.58,540.58,paid,2026-05-07,2026-05-07T14:03:06,2026-05-07T14:03:06
REP-00000292,LON-0000036,FIN-000134,540.58,540.58,paid,2026-06-06,2026-06-07T14:03:06,2026-06-06T14:03:06
REP-00000293,LON-0000037,FIN-000137,376.21,376.21,paid,2026-01-06,2026-01-08T13:26:27,2026-01-06T13:26:27
REP-00000294,LON-0000037,FIN-000137,376.21,376.21,paid,2026-02-05,2026-02-07T13:26:27,2026-02-05T13:26:27
REP-00000295,LON-0000037,FIN-000137,376.21,376.21,paid,2026-03-07,2026-03-07T13:26:27,2026-03-07T13:26:27
REP-00000296,LON-0000037,FIN-000137,376.21,376.21,paid,2026-04-06,2026-04-07T13:26:27,2026-04-06T13:26:27
REP-00000297,LON-0000037,FIN-000137,376.21,376.21,paid,2026-05-06,2026-05-09T13:26:27,2026-05-06T13:26:27
REP-00000298,LON-0000037,FIN-000137,376.21,376.21,paid,2026-06-05,2026-06-08T13:26:27,2026-06-05T13:26:27
REP-00000299,LON-0000038,FIN-000150,906.07,906.07,late,2026-02-14,2026-03-05T19:19:35,2026-02-14T19:19:35
REP-00000300,LON-0000038,FIN-000150,906.07,906.07,paid,2026-03-16,2026-03-18T19:19:35,2026-03-16T19:19:35
REP-00000301,LON-0000038,FIN-000150,906.07,906.07,late,2026-04-15,2026-04-19T19:19:35,2026-04-15T19:19:35
REP-00000302,LON-0000038,FIN-000150,906.07,906.07,paid,2026-05-15,2026-05-18T19:19:35,2026-05-15T19:19:35
REP-00000303,LON-0000038,FIN-000150,906.07,906.07,paid,2026-06-14,2026-06-15T19:19:35,2026-06-14T19:19:35
REP-00000304,LON-0000039,FIN-000153,717.58,717.58,paid,2026-01-10,2026-01-12T22:31:28,2026-01-10T22:31:28
REP-00000305,LON-0000039,FIN-000153,717.58,717.58,paid,2026-02-09,2026-02-09T22:31:28,2026-02-09T22:31:28
REP-00000306,LON-0000039,FIN-000153,717.58,717.58,paid,2026-03-11,2026-03-12T22:31:28,2026-03-11T22:31:28
REP-00000307,LON-0000039,FIN-000153,717.58,717.58,paid,2026-04-10,2026-04-13T22:31:28,2026-04-10T22:31:28
REP-00000308,LON-0000039,FIN-000153,717.58,717.58,paid,2026-05-10,2026-05-12T22:31:28,2026-05-10T22:31:28
REP-00000309,LON-0000039,FIN-000153,717.58,717.58,paid,2026-06-09,2026-06-12T22:31:28,2026-06-09T22:31:28
REP-00000310,LON-0000040,FIN-000156,879.77,879.77,late,2025-12-16,2025-12-30T03:10:48,2025-12-16T03:10:48
REP-00000311,LON-0000040,FIN-000156,879.77,879.77,paid,2026-01-15,2026-01-17T03:10:48,2026-01-15T03:10:48
REP-00000312,LON-0000040,FIN-000156,879.77,879.77,paid,2026-02-14,2026-02-16T03:10:48,2026-02-14T03:10:48
REP-00000313,LON-0000040,FIN-000156,879.77,879.77,late,2026-03-16,2026-04-05T03:10:48,2026-03-16T03:10:48
REP-00000314,LON-0000040,FIN-000156,879.77,879.77,paid,2026-04-15,2026-04-15T03:10:48,2026-04-15T03:10:48
REP-00000315,LON-0000040,FIN-000156,879.77,879.77,paid,2026-05-15,2026-05-16T03:10:48,2026-05-15T03:10:48
REP-00000316,LON-0000040,FIN-000156,879.77,879.77,paid,2026-06-14,2026-06-14T03:10:48,2026-06-14T03:10:48
REP-00000317,LON-0000041,FIN-000159,13804.6,13804.6,paid,2025-08-27,2025-08-29T20:10:57,2025-08-27T20:10:57
REP-00000318,LON-0000041,FIN-000159,13804.6,13804.6,paid,2025-09-26,2025-09-26T20:10:57,2025-09-26T20:10:57
REP-00000319,LON-0000041,FIN-000159,13804.6,13804.6,paid,2025-10-26,2025-10-28T20:10:57,2025-10-26T20:10:57
REP-00000320,LON-0000042,FIN-000162,4360.65,4360.65,paid,2026-02-13,2026-02-14T14:12:12,2026-02-13T14:12:12
REP-00000321,LON-0000042,FIN-000162,4360.65,4360.65,paid,2026-03-15,2026-03-18T14:12:12,2026-03-15T14:12:12
REP-00000322,LON-0000042,FIN-000162,4360.65,4360.65,paid,2026-04-14,2026-04-14T14:12:12,2026-04-14T14:12:12
REP-00000323,LON-0000042,FIN-000162,4360.65,4360.65,paid,2026-05-14,2026-05-15T14:12:12,2026-05-14T14:12:12
REP-00000324,LON-0000042,FIN-000162,4360.65,4360.65,paid,2026-06-13,2026-06-14T14:12:12,2026-06-13T14:12:12
REP-00000325,LON-0000043,FIN-000164,7767.98,7767.98,late,2026-06-27,2026-07-08T10:37:31,2026-06-27T10:37:31
REP-00000326,LON-0000044,FIN-000166,1192.91,1192.91,paid,2025-09-28,2025-09-28T10:02:50,2025-09-28T10:02:50
REP-00000327,LON-0000044,FIN-000166,1192.91,1192.91,paid,2025-10-28,2025-10-28T10:02:50,2025-10-28T10:02:50
REP-00000328,LON-0000044,FIN-000166,1192.91,1192.91,paid,2025-11-27,2025-11-30T10:02:50,2025-11-27T10:02:50
REP-00000329,LON-0000044,FIN-000166,1192.91,1192.91,paid,2025-12-27,2025-12-27T10:02:50,2025-12-27T10:02:50
REP-00000330,LON-0000044,FIN-000166,1192.91,1192.91,paid,2026-01-26,2026-01-29T10:02:50,2026-01-26T10:02:50
REP-00000331,LON-0000044,FIN-000166,1192.91,1192.91,paid,2026-02-25,2026-02-28T10:02:50,2026-02-25T10:02:50
REP-00000332,LON-0000044,FIN-000166,1192.91,1192.91,paid,2026-03-27,2026-03-29T10:02:50,2026-03-27T10:02:50
REP-00000333,LON-0000044,FIN-000166,1192.91,1192.91,paid,2026-04-26,2026-04-29T10:02:50,2026-04-26T10:02:50
REP-00000334,LON-0000044,FIN-000166,1192.91,1192.91,paid,2026-05-26,2026-05-27T10:02:50,2026-05-26T10:02:50
REP-00000335,LON-0000044,FIN-000166,1192.91,1192.91,paid,2026-06-25,2026-06-26T10:02:50,2026-06-25T10:02:50
REP-00000336,LON-0000045,FIN-000181,3727.43,3727.43,paid,2025-08-10,2025-08-11T13:06:27,2025-08-10T13:06:27
REP-00000337,LON-0000045,FIN-000181,3727.43,3727.43,paid,2025-09-09,2025-09-09T13:06:27,2025-09-09T13:06:27
REP-00000338,LON-0000045,FIN-000181,3727.43,3727.43,paid,2025-10-09,2025-10-12T13:06:27,2025-10-09T13:06:27
REP-00000339,LON-0000045,FIN-000181,3727.43,3727.43,paid,2025-11-08,2025-11-10T13:06:27,2025-11-08T13:06:27
REP-00000340,LON-0000045,FIN-000181,3727.43,3727.43,late,2025-12-08,2025-12-17T13:06:27,2025-12-08T13:06:27
REP-00000341,LON-0000045,FIN-000181,3727.43,3727.43,paid,2026-01-07,2026-01-08T13:06:27,2026-01-07T13:06:27
REP-00000342,LON-0000045,FIN-000181,3727.43,3727.43,paid,2026-02-06,2026-02-06T13:06:27,2026-02-06T13:06:27
REP-00000343,LON-0000045,FIN-000181,3727.43,3727.43,paid,2026-03-08,2026-03-10T13:06:27,2026-03-08T13:06:27
REP-00000344,LON-0000045,FIN-000181,3727.43,3727.43,late,2026-04-07,2026-05-06T13:06:27,2026-04-07T13:06:27
REP-00000345,LON-0000045,FIN-000181,3727.43,3727.43,paid,2026-05-07,2026-05-09T13:06:27,2026-05-07T13:06:27
REP-00000346,LON-0000045,FIN-000181,3727.43,3727.43,paid,2026-06-06,2026-06-08T13:06:27,2026-06-06T13:06:27
REP-00000347,LON-0000046,FIN-000185,3003.54,3003.54,late,2025-11-23,2025-12-06T10:42:33,2025-11-23T10:42:33
REP-00000348,LON-0000046,FIN-000185,3003.54,0.0,missed,2025-12-23,,2025-12-23T10:42:33
REP-00000349,LON-0000046,FIN-000185,3003.54,3003.54,paid,2026-01-22,2026-01-23T10:42:33,2026-01-22T10:42:33
REP-00000350,LON-0000046,FIN-000185,3003.54,3003.54,paid,2026-02-21,2026-02-24T10:42:33,2026-02-21T10:42:33
REP-00000351,LON-0000046,FIN-000185,3003.54,0.0,missed,2026-03-23,,2026-03-23T10:42:33
REP-00000352,LON-0000046,FIN-000185,3003.54,3003.54,late,2026-04-22,2026-05-22T10:42:33,2026-04-22T10:42:33
REP-00000353,LON-0000046,FIN-000185,3003.54,0.0,missed,2026-05-22,,2026-05-22T10:42:33
REP-00000354,LON-0000046,FIN-000185,3003.54,0.0,missed,2026-06-21,,2026-06-21T10:42:33
REP-00000355,LON-0000047,FIN-000187,5207.78,5207.78,paid,2026-01-05,2026-01-05T12:07:53,2026-01-05T12:07:53
REP-00000356,LON-0000047,FIN-000187,5207.78,5207.78,paid,2026-02-04,2026-02-04T12:07:53,2026-02-04T12:07:53
REP-00000357,LON-0000047,FIN-000187,5207.78,5207.78,paid,2026-03-06,2026-03-09T12:07:53,2026-03-06T12:07:53
REP-00000358,LON-0000048,FIN-000191,96.94,96.94,paid,2026-01-12,2026-01-12T07:29:49,2026-01-12T07:29:49
REP-00000359,LON-0000048,FIN-000191,96.94,96.94,paid,2026-02-11,2026-02-13T07:29:49,2026-02-11T07:29:49
REP-00000360,LON-0000048,FIN-000191,96.94,96.94,paid,2026-03-13,2026-03-16T07:29:49,2026-03-13T07:29:49
REP-00000361,LON-0000048,FIN-000191,96.94,96.94,paid,2026-04-12,2026-04-14T07:29:49,2026-04-12T07:29:49
REP-00000362,LON-0000048,FIN-000191,96.94,96.94,paid,2026-05-12,2026-05-14T07:29:49,2026-05-12T07:29:49
REP-00000363,LON-0000048,FIN-000191,96.94,96.94,paid,2026-06-11,2026-06-13T07:29:49,2026-06-11T07:29:49
REP-00000364,LON-0000049,FIN-000207,13476.68,13476.68,paid,2026-02-04,2026-02-07T03:33:58,2026-02-04T03:33:58
REP-00000365,LON-0000049,FIN-000207,13476.68,13476.68,paid,2026-03-06,2026-03-09T03:33:58,2026-03-06T03:33:58
REP-00000366,LON-0000049,FIN-000207,13476.68,0.0,missed,2026-04-05,,2026-04-05T03:33:58
REP-00000367,LON-0000050,FIN-000212,1358.42,1358.42,late,2026-07-18,2026-08-08T09:04:47,2026-07-18T09:04:47
REP-00000368,LON-0000051,FIN-000215,3020.04,3020.04,paid,2026-06-29,2026-07-01T16:27:14,2026-06-29T16:27:14
REP-00000369,LON-0000052,FIN-000218,4202.1,4202.1,late,2026-04-04,2026-05-04T23:01:19,2026-04-04T23:01:19
REP-00000370,LON-0000052,FIN-000218,4202.1,4202.1,paid,2026-05-04,2026-05-06T23:01:19,2026-05-04T23:01:19
REP-00000371,LON-0000052,FIN-000218,4202.1,4202.1,paid,2026-06-03,2026-06-04T23:01:19,2026-06-03T23:01:19
REP-00000372,LON-0000053,FIN-000220,3442.99,0.0,missed,2026-07-07,,2026-07-07T07:11:17
REP-00000373,LON-0000054,FIN-000226,1703.96,1703.96,paid,2026-05-13,2026-05-15T10:20:06,2026-05-13T10:20:06
REP-00000374,LON-0000054,FIN-000226,1703.96,1703.96,paid,2026-06-12,2026-06-15T10:20:06,2026-06-12T10:20:06
REP-00000375,LON-0000055,FIN-000227,991.74,991.74,late,2024-08-10,2024-08-20T00:24:11,2024-08-10T00:24:11
REP-00000376,LON-0000055,FIN-000227,991.74,991.74,paid,2024-09-09,2024-09-12T00:24:11,2024-09-09T00:24:11
REP-00000377,LON-0000055,FIN-000227,991.74,991.74,late,2024-10-09,2024-10-23T00:24:11,2024-10-09T00:24:11
REP-00000378,LON-0000055,FIN-000227,991.74,991.74,late,2024-11-08,2024-11-21T00:24:11,2024-11-08T00:24:11
REP-00000379,LON-0000055,FIN-000227,991.74,991.74,paid,2024-12-08,2024-12-11T00:24:11,2024-12-08T00:24:11
REP-00000380,LON-0000055,FIN-000227,991.74,991.74,paid,2025-01-07,2025-01-10T00:24:11,2025-01-07T00:24:11
REP-00000381,LON-0000055,FIN-000227,991.74,991.74,paid,2025-02-06,2025-02-08T00:24:11,2025-02-06T00:24:11
REP-00000382,LON-0000055,FIN-000227,991.74,991.74,paid,2025-03-08,2025-03-10T00:24:11,2025-03-08T00:24:11
REP-00000383,LON-0000055,FIN-000227,991.74,991.74,paid,2025-04-07,2025-04-09T00:24:11,2025-04-07T00:24:11
REP-00000384,LON-0000055,FIN-000227,991.74,991.74,paid,2025-05-07,2025-05-09T00:24:11,2025-05-07T00:24:11
REP-00000385,LON-0000055,FIN-000227,991.74,991.74,paid,2025-06-06,2025-06-09T00:24:11,2025-06-06T00:24:11
REP-00000386,LON-0000055,FIN-000227,991.74,991.74,paid,2025-07-06,2025-07-06T00:24:11,2025-07-06T00:24:11
REP-00000387,LON-0000055,FIN-000227,991.74,991.74,late,2025-08-05,2025-09-04T00:24:11,2025-08-05T00:24:11
REP-00000388,LON-0000055,FIN-000227,991.74,991.74,paid,2025-09-04,2025-09-05T00:24:11,2025-09-04T00:24:11
REP-00000389,LON-0000055,FIN-000227,991.74,991.74,paid,2025-10-04,2025-10-05T00:24:11,2025-10-04T00:24:11
REP-00000390,LON-0000055,FIN-000227,991.74,991.74,paid,2025-11-03,2025-11-05T00:24:11,2025-11-03T00:24:11
REP-00000391,LON-0000055,FIN-000227,991.74,991.74,paid,2025-12-03,2025-12-06T00:24:11,2025-12-03T00:24:11
REP-00000392,LON-0000055,FIN-000227,991.74,991.74,paid,2026-01-02,2026-01-02T00:24:11,2026-01-02T00:24:11
REP-00000393,LON-0000055,FIN-000227,991.74,991.74,paid,2026-02-01,2026-02-01T00:24:11,2026-02-01T00:24:11
REP-00000394,LON-0000055,FIN-000227,991.74,991.74,paid,2026-03-03,2026-03-06T00:24:11,2026-03-03T00:24:11
REP-00000395,LON-0000055,FIN-000227,991.74,991.74,paid,2026-04-02,2026-04-04T00:24:11,2026-04-02T00:24:11
REP-00000396,LON-0000055,FIN-000227,991.74,991.74,late,2026-05-02,2026-05-29T00:24:11,2026-05-02T00:24:11
REP-00000397,LON-0000055,FIN-000227,991.74,991.74,late,2026-06-01,2026-06-09T00:24:11,2026-06-01T00:24:11
REP-00000398,LON-0000056,FIN-000228,5214.13,5214.13,paid,2026-07-08,2026-07-09T15:09:40,2026-07-08T15:09:40
REP-00000399,LON-0000057,FIN-000235,467.02,467.02,paid,2026-06-24,2026-06-27T23:15:44,2026-06-24T23:15:44
REP-00000400,LON-0000058,FIN-000236,2601.73,2601.73,paid,2026-04-22,2026-04-23T00:50:26,2026-04-22T00:50:26
REP-00000401,LON-0000058,FIN-000236,2601.73,0.0,missed,2026-05-22,,2026-05-22T00:50:26
REP-00000402,LON-0000058,FIN-000236,2601.73,0.0,missed,2026-06-21,,2026-06-21T00:50:26
REP-00000403,LON-0000059,FIN-000239,790.28,790.28,paid,2024-02-27,2024-02-28T04:49:19,2024-02-27T04:49:19
REP-00000404,LON-0000059,FIN-000239,790.28,790.28,paid,2024-03-28,2024-03-28T04:49:19,2024-03-28T04:49:19
REP-00000405,LON-0000059,FIN-000239,790.28,790.28,paid,2024-04-27,2024-04-29T04:49:19,2024-04-27T04:49:19
REP-00000406,LON-0000059,FIN-000239,790.28,790.28,late,2024-05-27,2024-06-26T04:49:19,2024-05-27T04:49:19
REP-00000407,LON-0000059,FIN-000239,790.28,790.28,paid,2024-06-26,2024-06-27T04:49:19,2024-06-26T04:49:19
REP-00000408,LON-0000059,FIN-000239,790.28,790.28,paid,2024-07-26,2024-07-29T04:49:19,2024-07-26T04:49:19
REP-00000409,LON-0000059,FIN-000239,790.28,790.28,paid,2024-08-25,2024-08-26T04:49:19,2024-08-25T04:49:19
REP-00000410,LON-0000059,FIN-000239,790.28,790.28,paid,2024-09-24,2024-09-26T04:49:19,2024-09-24T04:49:19
REP-00000411,LON-0000059,FIN-000239,790.28,790.28,paid,2024-10-24,2024-10-25T04:49:19,2024-10-24T04:49:19
REP-00000412,LON-0000059,FIN-000239,790.28,790.28,paid,2024-11-23,2024-11-23T04:49:19,2024-11-23T04:49:19
REP-00000413,LON-0000059,FIN-000239,790.28,790.28,late,2024-12-23,2025-01-05T04:49:19,2024-12-23T04:49:19
REP-00000414,LON-0000059,FIN-000239,790.28,790.28,paid,2025-01-22,2025-01-23T04:49:19,2025-01-22T04:49:19
REP-00000415,LON-0000059,FIN-000239,790.28,790.28,paid,2025-02-21,2025-02-22T04:49:19,2025-02-21T04:49:19
REP-00000416,LON-0000059,FIN-000239,790.28,790.28,paid,2025-03-23,2025-03-26T04:49:19,2025-03-23T04:49:19
REP-00000417,LON-0000059,FIN-000239,790.28,790.28,paid,2025-04-22,2025-04-23T04:49:19,2025-04-22T04:49:19
REP-00000418,LON-0000059,FIN-000239,790.28,790.28,paid,2025-05-22,2025-05-23T04:49:19,2025-05-22T04:49:19
REP-00000419,LON-0000059,FIN-000239,790.28,790.28,paid,2025-06-21,2025-06-21T04:49:19,2025-06-21T04:49:19
REP-00000420,LON-0000059,FIN-000239,790.28,790.28,paid,2025-07-21,2025-07-24T04:49:19,2025-07-21T04:49:19
REP-00000421,LON-0000059,FIN-000239,790.28,790.28,paid,2025-08-20,2025-08-20T04:49:19,2025-08-20T04:49:19
REP-00000422,LON-0000059,FIN-000239,790.28,790.28,paid,2025-09-19,2025-09-19T04:49:19,2025-09-19T04:49:19
REP-00000423,LON-0000059,FIN-000239,790.28,790.28,paid,2025-10-19,2025-10-19T04:49:19,2025-10-19T04:49:19
REP-00000424,LON-0000059,FIN-000239,790.28,790.28,paid,2025-11-18,2025-11-21T04:49:19,2025-11-18T04:49:19
REP-00000425,LON-0000059,FIN-000239,790.28,790.28,paid,2025-12-18,2025-12-20T04:49:19,2025-12-18T04:49:19
REP-00000426,LON-0000059,FIN-000239,790.28,790.28,paid,2026-01-17,2026-01-17T04:49:19,2026-01-17T04:49:19
REP-00000427,LON-0000059,FIN-000239,790.28,790.28,paid,2026-02-16,2026-02-19T04:49:19,2026-02-16T04:49:19
REP-00000428,LON-0000059,FIN-000239,790.28,790.28,paid,2026-03-18,2026-03-21T04:49:19,2026-03-18T04:49:19
